Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
332.8,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,672,19.5,18.8,1.5,-1.1,88,670,19.5,45.1,2.0,54.7,1.9,230,1,15,508,0.0,3040,0,1,650.3,0,88,0.0,0.0,0.0,0.0,650.8,1,0,0,0.0,-0.1,2,28.9,0.0,-0.1,0,0.1,19,C,1,0
345.6,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,668,19.5,18.8,1.2,-1.1,88,670,19.9,45.1,2.0,54.7,1.7,230,1,15,508,0.0,3040,0,1,645.0,0,88,0.0,0.0,0.0,0.0,645.5,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,20,C,1,0
332.8,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,2.3,669,19.5,18.8,1.5,-1.1,88,670,19.5,44.7,2.0,54.7,1.8,230,1,15,508,0.0,3040,0,1,648.0,0,88,0.0,0.0,0.0,0.0,648.5,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,21,C,1,0
320.0,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,667,19.5,18.8,1.4,-1.1,88,670,19.5,45.1,2.0,54.7,1.3,230,1,15,508,0.0,3040,0,1,645.0,0,88,0.0,0.0,0.0,0.0,645.5,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,22,C,1,0
332.8,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,667,19.5,18.8,1.0,-1.1,88,670,19.5,45.1,2.0,54.7,1.5,230,1,15,508,0.0,3040,0,1,644.8,0,88,0.0,0.0,0.0,0.0,645.3,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,23,C,1,0
345.6,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,668,19.5,18.8,1.3,-1.1,87,670,19.5,44.7,2.0,54.7,1.8,230,1,15,508,0.0,3040,0,1,645.5,0,88,0.0,0.0,0.0,0.0,645.8,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,24,C,1,0
332.8,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,669,19.5,18.8,2.6,-1.1,87,670,19.5,44.7,2.0,54.7,2.5,230,1,15,508,0.0,3040,0,1,647.8,0,88,0.0,0.0,0.0,0.0,648.3,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,25,C,1,0
345.6,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,668,19.5,18.8,2.3,-1.1,88,670,19.5,44.7,2.0,54.7,2.3,230,1,15,508,0.0,3040,0,1,646.3,0,88,0.0,0.0,0.0,0.0,646.8,1,0,0,0.0,-0.1,2,29.0,0.0,-0.1,0,0.1,26,C,1,0
332.8,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,667,19.5,18.8,2.4,-1.5,88,670,19.5,44.7,2.0,54.7,2.4,230,1,15,508,0.0,3040,0,1,644.5,0,88,0.0,0.0,0.0,0.0,645.0,1,0,0,0.0,-0.1,2,28.9,0.0,-0.1,0,0.1,27,C,1,0
320.0,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,667,19.5,18.8,2.1,-1.1,88,670,19.5,44.7,2.0,54.7,2.5,230,1,15,508,0.0,3040,0,1,644.0,0,88,0.0,0.0,0.0,0.0,644.5,1,0,0,0.0,-0.1,2,28.9,0.0,-0.1,0,0.1,28,C,1,0
320.0,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,668,19.5,18.8,2.3,-1.1,88,670,19.5,44.7,2.0,54.7,2.7,230,1,15,508,0.0,3040,0,1,646.8,0,88,0.0,0.0,0.0,0.0,647.3,1,0,0,0.0,-0.1,2,27.0,0.0,-0.1,0,0.1,29,C,1,0
332.8,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,2.3,665,19.5,18.4,2.6,-1.9,88,670,19.5,45.1,2.0,54.7,3.0,230,1,15,508,0.0,3040,0,1,643.5,0,88,0.0,0.0,0.0,0.0,644.0,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,30,C,1,0
332.8,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,2.3,667,19.5,18.4,1.7,-1.5,88,670,19.5,44.7,2.0,54.7,2.1,230,1,15,508,0.0,3040,0,1,645.0,0,88,0.0,0.0,0.0,0.0,645.5,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,31,C,1,0
320.0,0.0,7.1,1.6,0.0,0,14.5,6,0,0,0,2.3,669,19.1,18.0,2.1,-1.5,88,670,19.1,44.3,2.0,54.7,2.3,230,1,15,508,0.0,3040,0,1,647.8,0,88,0.0,0.0,0.0,0.0,648.3,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,32,C,1,0
320.0,0.0,6.6,1.6,0.0,0,14.5,6,0,0,0,2.3,666,19.1,18.0,2.8,-1.1,88,670,19.1,44.3,2.0,54.7,3.2,230,1,15,508,0.0,3040,0,1,644.0,0,88,0.0,0.0,0.0,0.0,644.5,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,33,C,1,0
320.0,0.0,6.6,0.0,0.0,0,14.5,6,0,0,0,2.3,664,19.5,18.0,3.4,-1.1,88,670,19.5,44.3,2.0,54.7,3.5,230,1,15,508,0.0,3040,0,1,641.8,0,88,0.0,0.0,0.0,0.0,642.3,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,34,C,1,0
320.0,0.0,6.6,0.0,0.0,0,14.5,6,0,0,0,2.3,662,19.5,18.0,3.0,-1.9,88,670,19.5,44.7,2.0,54.7,3.5,230,1,15,508,0.0,3040,0,1,640.0,0,88,0.0,0.0,0.0,0.0,640.5,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,35,C,1,0
320.0,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,662,19.5,18.0,4.1,-1.9,88,670,19.5,44.7,2.0,54.7,4.6,230,1,15,508,0.0,3040,0,1,640.8,0,88,0.0,0.0,0.0,0.0,641.3,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.1,36,C,1,0
332.8,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,664,19.1,17.6,4.4,-1.9,88,670,19.5,44.7,2.0,54.7,4.3,230,1,15,508,0.0,3040,0,1,641.3,0,88,0.0,0.0,0.0,0.0,642.0,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.0,37,C,1,0
320.0,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,663,19.1,17.2,4.0,-1.5,89,670,19.5,44.3,2.0,54.7,4.5,230,1,15,508,0.0,3040,0,1,641.0,0,88,0.0,0.0,0.0,0.0,641.5,1,0,0,0.0,-0.1,2,26.4,0.0,-0.1,0,0.0,38,C,1,0
320.0,0.0,6.6,0.0,0.0,0,14.5,6,0,0,0,2.3,661,19.5,17.2,5.0,-1.9,89,670,19.5,44.7,2.0,54.7,5.1,230,1,15,508,0.0,3040,0,1,638.0,0,88,0.0,0.0,0.0,0.0,638.5,1,0,0,0.0,-0.1,2,26.3,0.0,-0.1,0,0.1,39,C,1,0
320.0,0.0,7.1,0.0,0.0,0,14.5,6,0,0,0,2.3,665,19.5,17.2,4.1,-2.3,89,670,19.5,44.7,2.0,54.7,4.6,230,1,15,508,0.0,3040,0,1,642.3,0,88,0.0,0.0,0.0,0.0,642.8,1,0,0,0.0,-0.1,2,26.3,0.0,-0.1,0,0.1,40,C,1,0
320.0,0.0,7.1,0.8,0.0,0,14.5,6,0,0,0,2.3,666,19.5,17.2,4.4,-1.5,89,670,19.5,44.3,2.0,54.7,4.8,230,1,15,508,0.0,3040,0,1,643.8,0,88,0.0,0.0,0.0,0.0,644.3,1,0,0,0.0,-0.1,2,26.3,0.0,-0.1,0,0.1,41,C,1,0
320.0,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,668,19.1,17.2,4.8,-2.3,89,670,19.1,44.7,2.0,54.7,4.9,230,1,15,508,0.0,3040,0,1,646.0,0,88,0.0,0.0,0.0,0.0,646.5,1,0,0,0.0,-0.1,2,26.3,0.0,-0.1,0,0.1,42,C,1,0
332.8,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,666,19.5,17.2,4.6,-2.3,89,670,19.5,44.7,2.0,54.7,5.1,230,1,15,508,0.0,3040,0,1,643.8,0,88,0.0,0.0,0.0,0.0,644.3,1,0,0,0.0,-0.1,2,26.3,0.0,-0.1,0,0.1,43,C,1,0
320.0,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,665,19.5,17.2,5.0,-1.9,89,670,19.5,44.7,2.0,54.7,5.3,230,1,15,508,0.0,3040,0,1,643.0,0,88,0.0,0.0,0.0,0.0,643.5,1,0,0,0.0,-0.1,2,26.2,0.0,-0.1,0,0.1,44,C,1,0
320.0,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,2.3,664,19.5,17.2,5.4,-1.5,89,670,19.5,44.7,2.0,54.7,5.5,230,1,15,508,0.0,3040,0,1,641.5,0,88,0.0,0.0,0.0,0.0,642.3,1,0,0,0.0,-0.1,2,26.2,0.0,-0.1,0,0.1,45,C,1,0
320.0,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,2.3,666,19.5,17.2,4.8,-1.9,89,670,19.5,44.7,2.0,54.7,4.8,230,1,15,508,0.0,3040,0,1,643.3,0,88,0.0,0.0,0.0,0.0,643.8,1,0,0,0.0,-0.1,2,26.1,0.0,-0.1,0,0.1,46,C,1,0
320.0,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,2.3,667,19.1,16.8,5.7,-2.3,89,670,19.1,44.7,2.0,54.3,5.6,230,1,15,508,0.0,3040,0,1,645.5,0,87,0.0,0.0,0.0,0.0,646.0,1,0,0,0.0,-0.1,2,25.7,0.0,-0.1,0,0.1,47,C,1,0
332.8,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,2.3,666,19.1,16.4,5.7,-1.9,90,670,19.1,44.3,2.0,54.3,5.7,230,1,15,508,0.0,3040,0,1,644.8,0,87,0.0,0.0,0.0,0.0,645.3,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,48,C,1,0
320.0,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,2.3,667,19.5,16.4,5.2,-1.9,90,670,19.1,44.7,2.0,54.3,5.6,230,1,15,508,0.0,3040,0,1,644.5,0,87,0.0,0.0,0.0,0.0,645.0,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,49,C,1,0
320.0,0.0,7.1,3.1,0.0,0,14.5,6,0,0,0,3.1,667,19.1,16.4,4.7,-2.3,90,670,19.5,45.1,2.0,54.3,5.1,230,1,15,508,0.0,3040,0,1,645.0,0,87,0.0,0.0,0.0,0.0,645.5,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,50,C,1,0
332.8,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,3.1,670,19.1,16.8,4.1,-2.3,90,670,19.1,44.7,2.0,54.3,4.3,230,1,15,508,0.0,3040,0,1,647.8,0,87,0.0,0.0,0.0,0.0,648.0,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,51,C,1,0
320.0,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,3.1,669,19.1,16.8,4.9,-1.9,90,670,19.1,44.3,2.0,54.3,5.1,230,1,15,508,0.0,3040,0,1,646.8,0,87,0.0,0.0,0.0,0.0,647.3,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,52,C,1,0
320.0,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,3.1,668,19.1,16.4,4.6,-1.9,90,670,19.1,44.3,2.0,54.3,5.2,230,1,15,508,0.0,3040,0,1,645.3,0,87,0.0,0.0,0.0,0.0,645.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,53,C,1,0
320.0,0.0,6.6,3.1,0.0,0,14.5,6,0,0,0,3.1,667,19.5,16.4,5.3,-1.9,90,670,19.5,44.7,2.0,54.3,5.6,230,1,15,508,0.0,3040,0,1,644.0,0,87,0.0,0.0,0.0,0.0,644.5,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,54,C,1,0
332.8,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,3.1,670,19.1,16.8,4.7,-1.9,89,670,19.5,44.7,2.0,54.3,4.8,230,1,15,508,0.0,3040,0,1,646.5,0,87,0.0,0.0,0.0,0.0,647.3,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,55,C,1,0
320.0,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,3.1,672,19.1,17.2,5.0,-1.9,89,670,19.5,44.3,2.0,54.7,5.1,230,1,15,508,0.0,3040,0,1,649.5,0,87,0.0,0.0,0.0,0.0,650.0,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.1,56,C,1,0
320.0,0.0,6.6,2.3,0.0,0,14.5,6,0,0,0,3.1,670,19.1,17.2,5.3,-1.9,88,670,19.1,44.3,2.0,54.7,5.3,230,1,15,508,0.0,3040,0,1,647.8,0,87,0.0,0.0,0.0,0.0,648.3,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.0,57,C,1,0
332.8,0.0,6.6,1.6,0.0,0,14.5,6,0,0,0,3.1,673,19.1,17.2,4.5,-2.3,88,670,19.1,44.3,2.0,54.7,4.9,230,1,15,508,0.0,3040,0,1,651.3,0,87,0.0,0.0,0.0,0.0,651.5,1,0,0,0.0,-0.1,2,25.4,0.0,-0.1,0,0.0,58,C,1,0
320.0,0.0,6.6,1.6,0.0,0,14.5,6,0,0,0,3.1,672,19.1,17.2,4.4,-1.9,88,670,19.1,44.3,2.0,54.7,4.8,230,1,15,508,0.0,3040,0,1,649.0,0,87,0.0,0.0,0.0,0.0,649.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,59,C,1,0
332.8,0.0,6.6,0.8,0.0,0,14.5,6,0,0,0,3.1,669,19.1,17.2,5.1,-1.9,88,670,19.1,44.3,2.0,54.7,5.4,230,1,15,508,0.0,3040,0,1,646.3,0,87,0.0,0.0,0.0,0.0,646.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.0,60,C,1,0
320.0,0.0,7.1,0.0,0.0,0,14.5,6,0,0,0,3.1,669,19.1,17.2,4.5,-2.3,88,670,19.5,44.7,2.0,54.7,5.1,230,1,15,508,0.0,3040,0,1,646.3,0,87,0.0,0.0,0.0,0.0,646.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,61,C,1,0
320.0,0.0,6.6,0.0,0.0,0,14.5,6,0,0,0,3.1,669,19.1,17.2,4.8,-1.9,87,670,19.5,44.3,2.0,54.7,5.2,230,1,15,508,0.0,3040,0,1,646.8,0,87,0.0,0.0,0.0,0.0,647.3,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,62,C,1,0
320.0,0.0,6.6,-0.8,0.0,0,14.5,6,0,0,0,3.1,670,19.1,17.2,3.7,-1.9,87,670,19.5,44.3,2.0,54.7,4.3,230,1,15,508,0.0,3040,0,1,647.5,0,87,0.0,0.0,0.0,0.0,647.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,63,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,670,19.1,17.2,4.1,-2.3,87,670,19.1,44.3,2.0,54.7,4.3,230,1,15,508,0.0,3040,0,1,647.8,0,87,0.0,0.0,0.0,0.0,648.3,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,64,C,1,0
307.2,0.0,6.6,-0.8,0.0,0,14.5,6,0,0,0,3.1,667,19.1,17.2,4.5,-1.9,87,670,19.1,44.3,2.0,54.7,5.0,230,1,15,508,0.0,3040,0,1,645.0,0,87,0.0,0.0,0.0,0.0,645.5,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.0,65,C,1,0
320.0,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,668,19.1,17.2,4.5,-1.9,87,670,19.1,44.3,2.0,54.7,4.8,230,1,15,508,0.0,3040,0,1,646.0,0,87,0.0,0.0,0.0,0.0,646.5,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,66,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,669,19.1,17.2,4.5,-1.9,87,670,19.5,44.3,2.0,54.7,4.6,230,1,15,508,0.0,3040,0,1,646.0,0,87,0.0,0.0,0.0,0.0,646.8,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,67,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,670,19.1,17.2,3.8,-1.9,87,670,19.1,44.3,2.0,54.7,4.0,230,1,15,508,0.0,3040,0,1,647.5,0,87,0.0,0.0,0.0,0.0,648.3,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,68,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,668,19.5,17.2,4.7,-1.5,87,670,19.1,44.3,2.0,54.7,5.0,230,1,15,508,0.0,3040,0,1,646.8,0,87,0.0,0.0,0.0,0.0,647.3,1,0,0,0.0,-0.1,2,25.5,0.0,-0.1,0,0.1,69,C,1,0
320.0,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,668,19.1,17.2,3.9,-1.9,87,670,19.5,44.3,2.0,54.7,4.2,230,1,15,508,0.0,3040,0,1,645.3,0,87,0.0,0.0,0.0,0.0,645.8,1,0,0,0.0,-0.1,2,25.6,0.0,-0.1,0,0.1,70,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,669,19.1,17.2,5.3,-1.9,87,670,19.1,43.9,2.0,54.7,5.2,230,1,15,508,0.0,3040,0,1,647.5,0,87,0.0,0.0,0.0,0.0,648.0,1,0,0,0.0,-0.1,2,25.7,0.0,-0.1,0,0.0,71,C,1,0
307.2,0.0,6.6,-1.6,0.0,0,14.5,6,0,0,0,3.1,668,19.1,17.2,4.7,-1.9,87,670,19.5,44.3,2.0,54.7,4.9,230,1,15,508,0.0,3040,0,1,645.5,0,87,0.0,0.0,0.0,0.0,646.0,1,0,0,0.0,-0.1,2,25.7,0.0,-0.1,0,0.1,72,C,1,0
