Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
2444.8,22.3,35.2,2.3,94.0,0,42.0,0,0,0,0,2.3,2154,53.9,15.2,89.1,6.4,87,1020,24.528571428571432,84.3,2.3,78.1,89.1,230,1,15,508,0.0,3040,0,1,1814.5,2,55,20.3,19.5,19.8,20.0,1815.0,0,1,5,19.0,1.6,1,0.9,0.0,0.1,0,0.5,16,F,1,1
2316.8,31.2,76.1,0.0,98.0,0,60.8,0,0,0,0,2.3,2045,56.6,15.2,93.2,3.8,87,1030,21.82857142857143,89.4,2.3,77.7,93.2,230,1,15,508,0.0,3040,0,1,1855.0,2,55,20.6,20.0,20.0,20.4,1856.0,1,0,5,19.0,1.7,1,0.9,0.0,0.0,8,-5.2,17,F,1,1
2688.0,36.3,100.0,0.0,99.0,0,83.9,0,0,0,0,2.3,2300,58.6,15.6,103.1,4.9,87,1040,19.82857142857143,91.4,2.3,78.5,103.1,230,1,15,508,0.0,3040,0,1,1928.0,2,55,21.4,20.3,20.5,21.1,1929.5,1,0,5,20.0,1.8,1,0.9,0.0,0.3,28,22.8,18,F,1,1
2841.6,36.7,100.0,0.0,99.0,0,83.9,0,0,0,0,2.3,2347,60.5,15.2,105.6,4.9,87,1050,17.92857142857143,93.7,2.7,78.9,105.6,230,1,15,508,0.0,3040,0,1,2021.5,2,55,22.5,22.0,22.0,22.1,2022.8,1,0,5,21.0,1.7,1,0.9,3.5,0.2,0,9.5,19,F,1,1
2598.4,20.3,54.0,0.8,86.0,0,59.2,0,0,0,0,2.3,2338,51.6,15.2,14.9,11.3,86,1060,26.82857142857143,80.0,2.3,78.9,14.2,230,1,15,508,0.0,3040,0,1,2086.0,2,55,23.4,22.1,22.2,23.1,2086.5,1,0,5,22.0,1.4,1,0.9,8.5,-0.3,12,-5.2,20,F,1,1
550.4,0.0,8.0,9.4,32.0,0,15.3,0,0,0,0,2.3,1645,15.2,16.4,4.5,24.0,86,1060,63.62857142857143,23.1,2.0,72.7,3.8,230,1,15,508,0.0,3040,0,1,1672.5,2,55,23.0,22.1,22.1,22.9,1666.0,1,0,5,22.0,-0.1,1,0.9,13.5,0.2,12,-0.6,21,F,1,1
793.6,12.1,13.6,1.6,57.0,0,19.2,0,0,0,0,2.3,1491,30.9,16.0,64.6,20.6,86,1160,47.52857142857143,44.7,2.0,69.5,64.6,230,1,15,508,0.0,3040,0,1,1356.8,3,55,22.4,21.9,22.0,22.1,1357.5,1,0,5,21.0,0.1,1,0.9,15.5,0.2,0,-10.6,22,F,1,1
921.6,1.6,10.8,-2.3,57.0,0,18.4,0,0,0,0,2.3,1582,30.9,16.0,8.5,21.0,85,1180,47.92857142857143,45.5,2.0,71.5,8.3,230,1,15,508,0.0,3040,0,1,1402.3,3,55,23.5,22.1,22.1,23.4,1403.3,1,0,5,22.0,0.2,1,0.9,15.5,-0.3,16,-28.8,23,F,1,1
460.8,0.0,8.5,-3.1,39.0,0,16.1,0,0,0,0,3.1,1373,17.2,16.4,-1.7,11.6,85,1190,61.22857142857143,29.0,2.3,67.6,-1.4,230,1,15,508,0.0,3040,0,1,1386.3,3,55,23.3,22.0,22.0,23.1,1386.5,1,0,5,21.0,-0.2,1,0.9,15.5,-0.4,4,-42.6,24,F,1,1
435.2,0.0,8.5,-0.8,38.0,0,15.7,0,0,0,0,3.1,1298,14.8,15.6,-4.8,6.4,85,1160,63.62857142857143,28.6,2.3,66.4,-4.9,230,1,15,508,0.0,3040,0,1,1338.8,3,55,22.5,20.5,20.7,22.3,1338.5,1,0,5,21.0,-0.2,1,0.9,15.5,-0.5,24,-25.5,25,F,1,1
396.8,0.0,8.0,-0.8,38.0,0,15.3,0,0,0,0,3.1,1230,14.1,15.6,-4.9,4.9,85,1130,64.32857142857142,27.8,2.3,65.2,-5.1,230,1,15,508,0.0,3040,0,1,1285.5,3,55,21.5,20.1,20.1,21.4,1285.5,1,0,5,20.0,-0.2,1,0.9,14.0,-0.5,16,-43.3,26,F,1,1
358.4,0.0,6.6,-0.8,37.0,0,14.9,0,0,0,0,3.1,1130,12.1,12.5,4.1,0.4,85,1100,66.32857142857142,27.1,2.3,63.7,4.2,230,1,15,508,0.0,3040,0,0,1226.0,3,55,20.6,19.1,19.3,20.5,1226.0,1,0,5,19.0,-0.3,2,1.3,9.0,-0.6,8,-43.0,27,F,1,1
294.4,0.0,6.6,2.3,34.0,0,14.5,0,0,0,0,3.1,1025,12.1,9.4,6.7,2.3,85,1060,12.1,24.7,2.3,61.7,6.7,230,1,15,508,0.0,3040,0,0,1145.3,3,55,19.1,17.6,17.7,19.1,1144.5,1,0,5,17.0,-0.6,2,3.6,4.5,-0.5,0,-44.1,28,F,1,0
307.2,0.0,7.1,0.0,37.0,0,14.5,0,0,0,0,3.1,967,14.5,9.4,20.9,6.0,85,1000,14.8,27.8,2.3,60.5,21.0,230,1,15,508,0.0,3040,0,0,926.5,3,55,15.5,14.0,14.1,15.5,923.8,1,0,5,14.0,-1.6,2,10.7,3.0,-0.7,60,-112.4,29,F,1,0
358.4,0.0,7.5,-3.1,48.0,0,15.3,0,0,0,0,3.1,868,18.4,9.4,19.8,1.9,85,890,18.4,38.8,2.0,58.2,20.3,230,1,15,508,0.0,3040,0,0,683.0,3,55,11.9,9.7,10.1,11.6,682.8,1,0,5,10.0,-0.5,1,2.2,1.5,-1.2,172,-293.4,30,F,1,0
358.4,0.0,7.1,-3.9,50.0,0,14.9,0,0,0,0,3.1,841,17.6,9.0,18.3,-1.9,85,850,17.6,40.4,2.0,57.0,18.9,230,1,15,508,0.0,3040,0,0,657.5,3,55,11.9,8.1,8.5,11.3,657.8,1,0,5,9.0,-0.3,1,0.9,0.5,-1.1,124,-231.0,31,F,1,0
358.4,0.0,7.1,-3.1,50.0,0,14.9,0,0,0,0,3.1,842,18.0,9.0,21.5,-1.5,85,850,18.0,40.4,2.0,57.4,21.5,230,1,15,508,0.0,3040,0,0,641.0,3,55,11.1,8.8,9.3,10.9,641.3,1,0,5,9.0,0.0,1,0.9,0.0,-0.1,200,-34.9,32,F,1,0
358.4,0.0,7.1,-3.9,50.0,0,14.9,0,0,0,0,3.1,844,18.0,9.0,26.3,-1.1,85,850,18.0,40.4,2.0,57.4,28.2,230,1,15,508,0.0,3040,0,0,647.5,3,55,10.8,10.0,10.0,10.6,648.0,1,0,5,10.0,0.0,1,0.9,0.0,0.0,60,8.0,33,F,1,0
704.0,15.2,13.2,-4.7,64.0,0,18.4,0,0,0,0,2.3,1219,33.2,8.2,86.3,15.0,85,850,33.2,52.9,2.0,64.1,86.9,230,1,15,508,0.0,3040,0,0,680.8,3,55,11.1,10.1,10.2,11.0,682.3,1,0,5,10.0,0.4,1,0.9,0.0,0.0,0,6.0,34,F,1,0
1036.8,5.9,11.8,-3.1,63.0,0,19.2,0,0,0,0,2.3,1540,34.0,7.8,34.8,16.1,85,850,34.0,52.5,2.0,71.1,34.8,230,1,15,508,0.0,3040,0,0,833.0,3,55,13.8,13.1,13.1,13.8,834.8,1,0,5,13.0,0.8,1,0.9,0.0,0.0,0,0.6,35,F,1,0
1036.8,16.4,15.5,-1.6,70.0,0,20.4,0,0,0,0,2.3,1498,38.7,7.4,90.0,13.9,85,890,38.3,58.4,2.0,69.5,90.0,230,1,15,508,0.0,3040,0,0,950.3,3,55,15.6,14.7,14.7,15.5,952.3,1,0,5,15.0,0.6,1,0.9,0.0,-0.1,0,-0.9,36,F,1,0
1497.6,15.2,18.3,-4.7,80.0,0,23.5,0,0,0,0,2.3,1842,46.1,6.6,87.9,13.1,85,980,46.1,68.2,2.3,75.8,87.9,230,1,15,508,0.0,3040,0,1,1142.5,3,55,18.9,18.0,18.1,18.8,1145.0,1,0,5,18.0,1.1,1,0.9,0.0,-0.1,4,-5.9,37,F,1,0
1484.8,10.9,16.5,-4.7,76.0,0,22.4,0,0,0,0,2.3,1828,43.8,11.7,36.1,15.8,85,1090,43.4,64.3,2.0,75.8,36.3,230,1,15,508,0.0,3040,0,1,1352.0,3,55,22.5,21.3,21.4,22.4,1354.3,1,0,5,21.0,0.9,1,0.9,1.0,-0.3,4,-11.3,38,F,1,0
652.8,0.0,9.9,-3.1,46.0,0,17.3,0,0,0,0,2.3,1549,24.2,17.2,4.7,22.1,86,1200,24.2,35.3,2.0,70.7,4.7,230,1,15,508,0.0,3040,0,1,1456.3,3,55,24.3,23.4,24.0,24.1,1457.0,1,0,5,22.0,0.0,2,1.0,2.0,-0.3,4,-4.2,39,F,1,0
576.0,0.0,9.4,0.0,44.0,0,16.9,0,0,0,0,2.3,1456,19.1,18.0,5.2,10.1,86,1220,19.1,32.5,2.0,68.8,5.1,230,1,15,508,0.0,3040,0,1,1396.0,3,56,23.1,22.1,22.1,23.0,1394.3,1,0,5,21.0,-0.9,2,8.3,2.5,-0.2,0,-1.6,40,F,1,0
588.8,0.0,10.4,0.8,53.0,0,17.3,0,0,0,0,2.3,1182,23.4,17.2,19.4,7.5,86,1100,23.4,40.8,2.3,64.5,19.7,230,1,15,508,0.0,3040,0,1,1000.5,3,56,16.5,15.6,15.7,16.4,996.3,1,0,5,15.0,-2.4,2,20.1,3.5,0.0,0,-1.6,41,F,1,0
563.2,0.0,9.4,-0.8,62.0,0,16.9,0,0,0,0,2.3,1000,24.6,16.4,19.2,0.4,86,930,25.0,50.2,2.3,60.9,18.9,230,1,15,508,0.0,3040,0,1,562.0,3,56,9.0,8.1,8.1,8.9,561.0,1,0,5,9.0,-1.9,2,13.9,2.5,-0.1,0,-1.6,42,F,1,0
473.6,0.0,8.5,-4.7,59.0,0,15.7,0,0,0,0,2.3,917,20.3,15.6,5.9,-4.9,86,850,20.3,48.6,2.0,59.0,6.1,230,1,15,508,0.0,3040,0,1,822.3,1,56,6.9,6.1,6.1,6.9,825.0,1,0,5,7.0,0.1,1,0.9,1.5,-0.1,0,13.9,43,F,1,0
704.0,14.1,13.6,-6.3,65.0,0,18.4,0,0,0,0,2.3,1222,33.2,15.2,80.5,10.9,86,850,32.8,54.1,2.0,64.1,82.2,230,1,15,508,0.0,3040,0,1,1045.8,1,56,7.3,6.4,6.5,7.1,1050.8,1,0,5,7.0,0.3,1,0.9,0.0,-0.1,0,18.5,44,F,1,0
1817.6,18.4,22.1,-5.5,86.0,0,26.7,0,0,0,0,2.3,2078,50.0,14.5,71.7,11.6,86,850,50.0,74.1,2.0,77.3,71.6,230,1,15,508,0.0,3040,0,1,1779.5,1,56,12.3,11.3,11.5,12.0,1788.8,1,0,5,12.0,1.8,1,0.9,0.0,0.0,20,18.3,45,F,1,0
1702.4,18.4,17.4,-3.1,69.0,0,22.7,0,0,0,0,2.3,2319,41.8,14.5,65.7,21.0,86,890,43.0,56.5,2.3,78.9,65.7,230,1,15,508,0.0,3040,0,1,2111.0,1,56,17.4,16.5,16.7,17.3,2106.8,1,0,5,16.0,1.2,1,0.9,0.0,-0.2,24,-0.9,46,F,1,0
1484.8,18.4,16.9,-3.9,72.0,0,22.0,0,0,0,0,2.3,2109,43.0,13.7,68.0,23.3,86,1000,43.0,57.6,2.3,77.7,68.0,230,1,15,508,0.0,3040,0,1,1898.0,2,56,21.1,20.2,20.2,21.0,1901.5,0,2,5,20.0,0.9,1,0.9,0.0,-0.3,8,-4.6,47,F,1,0
1689.6,19.9,18.3,-2.3,70.0,0,23.1,0,0,0,0,2.3,2374,43.4,13.7,70.7,24.4,86,1050,43.4,56.5,2.3,78.9,70.7,230,1,15,508,0.0,3040,0,1,2213.0,2,56,24.6,23.5,23.8,24.4,2217.0,0,2,5,23.0,0.9,1,0.9,0.0,-0.4,4,-1.3,48,F,1,0
1945.6,21.1,19.7,-3.1,72.0,0,24.3,0,0,0,0,2.3,2480,43.4,13.3,57.5,18.4,86,1080,45.3,60.4,2.7,79.7,78.8,230,1,15,508,0.0,3040,0,1,2343.3,2,56,27.9,26.9,27.0,27.8,2338.5,0,2,5,26.0,0.8,1,0.9,1.0,-0.3,0,0.8,49,F,1,0
1305.6,10.5,13.6,0.0,63.0,0,20.4,0,0,0,0,2.3,1965,35.5,13.3,9.4,23.3,86,1330,35.9,51.0,2.3,77.3,8.6,230,1,15,508,0.0,3040,0,1,1832.0,3,56,30.4,29.4,29.6,30.3,1832.3,1,0,5,29.0,0.4,1,0.9,1.5,-0.4,4,-6.8,50,F,1,0
512.0,0.0,7.5,3.1,30.0,0,15.3,0,0,0,0,2.3,1790,12.5,14.5,-10.8,13.9,86,1460,12.5,21.6,2.0,75.8,-10.7,230,1,15,508,0.0,3040,0,1,1833.3,3,56,30.5,29.8,29.9,30.4,1833.5,1,0,5,29.0,-0.2,1,0.9,1.5,-0.4,4,-1.6,51,F,1,0
396.8,0.0,7.5,5.5,27.0,0,15.3,0,0,0,0,3.1,1619,9.4,14.5,-11.4,9.4,86,1450,9.4,18.8,2.0,72.7,-11.4,230,1,15,508,0.0,3040,0,1,1782.0,3,57,29.5,28.4,28.7,29.4,1781.5,1,0,5,28.0,-0.4,2,1.9,1.5,-0.5,0,-4.5,52,F,1,0
396.8,0.0,7.5,7.0,30.0,0,15.3,0,0,0,0,3.1,1473,10.2,14.8,-9.5,8.3,85,1410,10.2,20.8,2.0,69.5,-9.3,230,1,15,508,0.0,3040,0,1,1578.0,3,57,26.1,25.1,25.1,26.1,1575.5,1,0,5,24.0,-1.5,2,12.7,1.5,-0.6,8,1.3,53,F,1,0
371.2,0.0,7.5,3.9,34.0,0,15.3,0,0,0,0,3.1,1242,14.5,15.2,7.5,12.8,85,1260,14.5,24.7,2.3,65.6,7.7,230,1,15,508,0.0,3040,0,1,1229.8,3,57,20.3,19.4,19.5,20.1,1226.8,1,0,5,19.0,-1.6,2,13.8,1.5,-0.5,0,1.4,54,F,1,0
422.4,0.0,8.9,0.8,46.0,0,16.1,0,0,0,0,3.1,1028,20.3,14.5,11.9,9.4,85,1060,20.3,35.7,2.3,61.7,12.1,230,1,15,508,0.0,3040,0,1,895.3,3,57,14.8,13.9,13.9,14.6,893.0,1,0,5,14.0,-0.9,2,8.2,1.5,-0.5,0,1.3,55,F,1,0
422.4,0.0,8.5,-3.1,53.0,0,15.7,0,0,0,0,3.1,879,21.9,14.5,15.1,2.6,85,900,21.9,43.9,2.0,58.2,15.5,230,1,15,508,0.0,3040,0,1,554.5,3,57,9.0,8.2,8.2,8.9,552.8,1,0,5,8.0,-1.7,2,14.5,0.5,-0.5,0,1.2,56,F,1,0
396.8,0.0,7.5,-4.7,56.0,0,15.3,0,0,0,0,3.1,831,19.9,14.5,11.7,-3.4,84,840,19.9,46.7,2.0,57.0,12.2,230,1,15,508,0.0,3040,0,1,669.5,1,57,4.9,4.0,4.2,4.8,670.5,1,0,5,5.0,0.0,1,0.9,-14.0,-0.5,0,1.2,57,F,1,0
614.4,10.9,12.7,-5.5,66.0,0,18.0,0,0,0,0,2.3,1053,30.5,14.1,79.3,6.4,84,840,30.9,54.9,2.0,60.9,79.6,230,1,15,508,0.0,3040,0,1,697.5,1,57,4.5,4.0,4.0,4.4,700.8,1,0,5,4.0,0.8,1,0.9,0.0,-0.5,0,1.5,58,F,1,0
1843.2,21.1,24.4,-3.9,90.0,0,28.2,0,0,0,0,2.3,1958,51.6,13.3,77.0,7.9,84,840,51.6,80.0,2.0,77.0,77.0,230,1,15,508,0.0,3040,0,1,1350.5,1,57,9.3,8.2,8.3,9.0,1359.8,1,0,5,9.0,2.5,1,0.9,0.5,-0.4,0,5.5,59,F,1,0
1190.4,13.3,13.6,-1.6,60.0,0,20.0,0,0,0,0,2.3,1902,28.1,14.1,69.0,12.8,84,850,33.2,48.2,2.0,76.6,70.1,230,1,15,508,0.0,3040,0,1,1718.8,1,57,13.0,12.1,12.1,13.0,1719.0,1,0,5,12.0,0.9,1,0.9,0.0,0.0,0,4.8,60,F,1,0
1856.0,27.3,39.0,-4.7,93.0,0,40.4,0,0,0,0,2.3,1890,53.1,12.5,93.9,3.4,84,850,51.2,83.9,2.0,75.8,91.1,230,1,15,508,0.0,3040,0,1,1301.3,2,57,14.4,13.2,13.5,14.1,1303.3,1,0,5,14.0,1.6,1,0.9,0.0,0.0,0,3.1,61,F,1,0
1113.6,5.9,12.7,0.8,58.0,0,19.6,0,0,0,0,2.3,1729,32.8,13.7,65.8,20.6,84,910,32.4,47.8,2.0,73.8,66.1,230,1,15,508,0.0,3040,0,1,1457.3,2,57,16.3,15.4,16.0,16.1,1457.8,0,1,5,15.0,0.9,1,0.9,0.0,0.0,0,0.5,62,F,1,0
1523.2,19.5,19.3,-3.9,82.0,0,23.9,0,0,0,0,2.3,1807,46.9,12.9,76.1,10.5,84,920,46.9,70.6,2.0,75.4,76.7,230,1,15,508,0.0,3040,0,1,1510.5,2,57,16.8,15.8,16.0,16.6,1512.8,0,1,5,16.0,1.3,1,0.9,0.0,-0.1,4,-7.3,63,F,1,0
780.8,0.8,8.0,-3.1,47.0,0,16.5,0,0,0,0,2.3,1619,24.6,13.7,-3.3,18.0,84,950,24.2,38.0,2.0,72.7,-3.5,230,1,15,508,0.0,3040,0,1,1563.8,2,57,17.5,16.2,16.3,17.5,1563.3,1,0,5,16.0,0.4,1,0.9,0.0,-0.1,0,-4.1,64,F,1,0
460.8,7.0,8.9,-2.3,37.0,0,16.1,0,0,0,0,2.3,1421,18.8,14.5,21.5,28.1,84,930,18.8,27.5,2.3,68.4,21.6,230,1,15,508,0.0,3040,0,1,1374.5,2,57,15.3,14.4,14.4,15.1,1374.3,1,0,5,14.0,0.0,1,0.9,0.0,0.4,24,28.5,65,F,1,0
396.8,0.0,7.1,-7.0,40.0,0,15.3,0,0,0,0,2.3,1205,18.4,14.5,0.2,15.0,84,890,18.4,29.4,2.3,64.8,0.3,230,1,15,508,0.0,3040,0,1,1175.5,2,57,12.9,12.5,12.5,12.8,1175.0,1,0,5,12.0,0.0,1,0.9,0.0,0.9,72,60.7,66,F,1,0
307.2,0.0,6.6,-3.9,39.0,0,14.5,0,0,0,0,3.1,943,15.2,14.5,1.2,5.6,85,850,15.2,29.4,2.0,60.2,1.2,230,1,15,508,0.0,3040,0,1,955.0,2,57,10.3,9.8,9.9,10.1,954.3,1,0,5,10.0,-0.2,1,0.9,0.0,0.8,84,130.4,67,F,1,0
409.6,5.1,9.4,-4.7,51.0,0,16.1,0,0,0,0,2.3,945,23.4,14.5,46.3,12.8,85,850,23.4,41.2,2.0,59.4,46.3,230,1,15,218,0.0,3040,0,1,828.0,2,57,7.9,7.4,7.6,7.8,831.0,1,0,5,8.0,0.0,1,0.9,0.0,0.8,0,135.5,68,F,1,0
1254.4,16.0,16.5,-5.5,75.0,0,22.0,0,0,0,0,2.3,1684,43.0,13.7,48.8,14.6,85,850,43.0,65.1,2.0,73.0,48.6,230,1,15,386,0.0,3040,0,1,1266.0,1,57,8.3,7.8,8.1,8.0,1270.3,1,0,5,9.0,1.6,1,0.9,0.0,0.9,8,145.9,69,F,1,0
742.4,8.2,9.9,-3.1,48.0,0,17.3,0,0,0,0,2.3,1634,26.2,14.5,20.0,32.6,85,850,25.8,36.5,2.0,73.0,20.0,230,1,15,508,0.0,3040,0,1,1511.0,1,57,10.0,10.0,10.1,9.9,1511.3,1,0,5,10.0,0.6,1,0.9,0.0,0.9,8,157.8,70,F,1,0
1267.2,21.1,16.9,0.0,71.0,0,21.6,0,0,0,0,2.3,1831,40.2,12.9,77.5,21.8,85,850,40.2,56.1,2.0,75.4,77.5,230,1,15,508,0.0,3040,0,1,1585.0,1,57,10.3,10.4,10.6,10.0,1589.0,1,0,5,11.0,1.2,1,0.9,0.0,0.8,8,148.8,71,F,1,0
