Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
396.8,0.0,8.0,0.0,0.0,0,15.7,4,0,0,0,4.7,661,23.8,20.7,7.5,-1.5,90,670,23.8,54.1,2.0,53.9,8.0,230,1,15,508,0.0,3040,0,1,0.0,1,89,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,0.1,2,8.7,0.0,0.1,68,147.0,11,G,1,0
396.8,0.0,8.0,0.0,0.0,0,15.7,4,0,0,0,4.7,671,24.2,19.9,10.9,-1.1,90,680,24.2,54.1,2.0,53.9,11.2,230,1,15,508,0.0,3040,0,1,93.3,1,89,0.1,0.0,0.0,0.1,95.5,1,0,5,0.0,0.3,1,0.8,0.0,0.1,52,203.1,12,G,1,0
435.2,0.0,8.9,0.0,0.0,0,16.1,4,0,0,0,4.7,713,25.8,19.9,12.9,1.5,90,740,25.8,55.3,2.0,54.3,13.1,230,1,15,508,0.0,3040,0,1,264.3,1,89,1.5,0.7,0.9,1.4,266.5,1,0,5,0.0,0.3,1,0.9,0.0,0.2,52,249.3,13,G,1,0
486.4,0.0,9.4,0.0,0.0,0,16.5,4,0,0,0,4.7,755,25.8,19.5,13.8,0.8,90,770,25.8,56.5,2.0,54.7,14.3,230,1,15,508,0.0,3040,0,1,428.3,1,89,2.6,2.1,2.1,2.5,430.0,1,0,5,2.0,0.2,1,0.9,0.0,0.0,92,144.3,14,G,1,0
486.4,0.0,9.4,-0.8,0.0,0,16.5,4,0,0,0,4.7,778,25.8,19.1,13.8,1.9,90,800,26.2,56.1,2.0,55.1,14.2,230,1,15,508,0.0,3040,0,1,549.5,1,89,3.5,2.7,2.8,3.5,551.0,1,0,5,3.0,0.1,1,0.9,0.0,0.0,68,76.0,15,G,1,0
614.4,0.0,11.3,-2.3,5.0,0,17.6,4,0,0,0,3.9,937,31.6,19.1,40.3,6.4,90,810,30.9,59.6,2.0,57.8,39.7,230,1,15,508,0.0,3040,0,1,695.3,1,89,4.5,4.0,4.0,4.5,698.3,1,0,5,4.0,0.4,1,0.9,0.0,-0.1,32,38.6,16,G,1,0
768.0,0.0,11.3,-1.6,11.0,0,18.0,4,0,0,0,4.7,1259,33.2,18.4,26.0,25.5,90,820,33.2,51.8,2.3,64.8,26.0,230,1,15,508,0.0,3040,0,1,1027.0,1,89,7.0,6.1,6.1,7.0,1030.8,1,0,5,6.0,0.7,1,0.9,0.0,-0.1,40,-3.0,17,G,1,0
627.2,0.0,9.9,0.8,8.0,0,17.3,4,0,0,0,4.7,1294,26.2,18.0,13.2,32.3,90,830,26.2,39.2,2.3,65.6,13.2,230,1,15,508,0.0,3040,0,1,1227.8,1,89,8.5,8.0,8.0,8.4,1229.3,1,0,5,8.0,0.2,1,0.9,0.0,-0.1,8,-21.3,18,G,1,0
588.8,0.0,9.9,3.1,8.0,0,16.9,4,0,0,0,4.7,1324,23.4,18.0,11.0,34.9,90,840,23.4,34.9,2.3,66.0,11.0,230,1,15,508,0.0,3040,0,1,1281.5,1,89,8.9,8.0,8.0,8.8,1282.0,1,0,5,8.0,0.0,1,0.9,0.0,-0.1,4,-30.0,19,G,1,0
576.0,0.0,9.9,3.9,8.0,0,16.9,4,0,0,0,4.7,1337,23.0,18.0,13.3,34.5,90,840,23.0,34.5,2.3,66.4,13.3,230,1,15,508,0.0,3040,0,1,1299.0,1,89,9.0,8.0,8.0,8.9,1299.8,1,0,5,8.0,0.0,1,0.9,0.0,0.0,8,-36.7,20,G,1,0
627.2,0.0,10.8,3.1,14.0,0,17.6,4,0,0,0,4.7,1389,25.0,18.0,15.8,34.9,90,840,25.0,36.9,2.3,67.2,15.8,230,1,15,508,0.0,3040,0,1,1331.0,1,89,9.3,8.1,8.1,9.1,1332.0,1,0,5,8.0,0.1,1,0.9,-12.0,0.0,12,-19.9,21,G,1,0
640.0,0.0,10.4,2.3,13.0,0,17.3,4,0,0,0,4.7,1433,24.6,18.0,14.3,35.3,90,850,24.6,35.7,2.3,67.6,14.3,230,1,15,508,0.0,3040,0,1,1378.0,1,89,9.5,8.1,8.1,9.4,1378.8,1,0,5,9.0,0.1,1,0.9,0.0,0.0,0,-14.2,22,G,1,0
601.6,0.0,9.9,3.1,8.0,0,16.9,4,0,0,0,4.7,1452,22.7,18.0,6.9,36.8,90,850,22.7,32.5,2.3,68.0,6.9,230,1,15,508,0.0,3040,0,1,1411.0,1,89,9.8,8.1,8.1,9.6,1411.8,1,0,5,9.0,0.0,1,0.9,0.0,0.1,4,-15.9,23,G,1,0
448.0,0.0,7.5,1.6,0.0,0,15.3,4,0,0,0,4.7,1269,16.4,18.0,-3.1,17.3,90,850,16.4,27.8,2.3,65.2,-3.3,230,1,15,508,0.0,3040,0,1,1270.8,1,89,9.5,8.1,8.1,9.5,1267.3,1,0,5,9.0,-0.1,1,0.9,0.0,0.1,0,-12.6,24,G,1,0
396.8,0.0,8.9,0.8,0.0,0,15.7,4,0,0,0,4.7,886,20.3,17.2,21.0,12.8,90,850,20.3,40.0,2.0,57.8,18.0,230,1,15,508,0.0,3040,0,1,873.5,1,89,9.1,8.1,8.1,9.1,873.0,1,0,5,8.0,-0.1,1,0.9,0.0,0.1,4,-13.1,25,G,1,0
627.2,0.0,10.4,-0.8,9.0,0,17.3,4,0,0,0,4.7,1302,27.0,17.2,16.0,24.0,90,850,27.0,41.6,2.3,64.8,16.0,230,1,15,508,0.0,3040,0,1,1234.8,1,89,9.1,8.1,8.1,9.0,1239.5,1,0,5,8.0,0.1,1,0.9,0.0,-0.1,8,-26.8,26,G,1,0
614.4,0.0,10.4,1.6,11.0,0,17.3,4,0,0,0,4.7,1437,23.4,17.2,14.0,34.1,90,850,23.4,34.1,2.0,67.6,14.0,230,1,15,508,0.0,3040,0,1,1390.0,1,89,9.6,8.1,8.1,9.5,1391.5,1,0,5,9.0,0.0,1,0.9,0.0,-0.3,4,-30.2,27,G,1,0
640.0,0.0,10.4,3.9,14.0,0,17.3,4,0,0,0,4.7,1520,23.4,17.2,12.5,37.9,90,850,23.4,32.9,2.0,69.1,12.5,230,1,15,508,0.0,3040,0,1,1468.0,1,89,10.1,9.0,9.0,10.1,1469.3,1,0,5,9.0,0.1,1,0.9,0.0,-0.3,12,-44.5,28,G,1,0
742.4,0.0,11.3,3.1,22.0,0,18.0,4,0,0,0,3.9,1626,25.4,17.2,21.6,36.8,90,850,25.0,35.7,2.0,71.9,21.6,230,1,15,508,0.0,3040,0,1,1565.8,1,89,10.9,10.0,10.0,10.8,1567.3,1,0,5,10.0,0.1,1,0.9,0.0,-0.2,20,-21.4,29,G,1,0
806.4,0.0,11.8,-0.8,24.0,0,18.4,4,0,0,0,3.9,1739,26.6,17.2,20.1,36.4,90,850,26.6,37.3,2.0,74.6,20.1,230,1,15,508,0.0,3040,0,1,1673.0,1,89,11.6,10.1,10.2,11.5,1674.8,1,0,5,11.0,0.3,1,0.9,0.0,-0.2,0,-18.5,30,G,1,0
768.0,0.0,11.3,-1.6,16.0,0,18.0,4,0,0,0,3.9,1753,24.2,16.8,11.1,38.3,90,850,24.2,33.7,2.0,74.6,11.1,230,1,15,508,0.0,3040,0,1,1681.5,1,89,12.5,11.7,11.9,12.4,1677.3,1,0,5,11.0,0.2,1,0.9,0.0,0.0,12,-0.5,31,G,1,0
563.2,0.0,8.9,0.8,1.0,0,16.5,4,0,0,0,4.7,1219,20.7,16.0,-0.8,9.0,90,850,20.3,38.4,2.3,64.5,-0.8,230,1,15,508,0.0,3040,0,1,1173.5,2,89,13.0,12.1,12.1,13.0,1173.0,1,0,5,12.0,0.0,1,0.9,0.0,0.0,16,19.2,32,G,1,0
384.0,0.0,7.5,0.0,0.0,0,15.3,4,0,0,0,4.7,1029,16.0,16.4,-2.1,3.4,89,850,16.0,32.5,2.3,60.9,-2.1,230,1,15,508,0.0,3040,0,1,1138.3,2,89,12.5,12.0,12.0,12.5,1138.0,1,0,5,12.0,-0.3,1,0.9,0.0,0.1,12,17.2,33,G,1,0
371.2,0.0,7.5,-1.6,0.0,0,15.3,4,0,0,0,4.7,958,15.6,16.4,-3.0,2.3,89,850,15.6,34.1,2.3,59.8,-2.8,230,1,15,508,0.0,3040,0,1,1078.0,2,89,12.0,11.0,11.1,11.9,1077.8,1,0,5,11.0,-0.3,1,0.9,0.0,-0.2,32,-14.0,34,G,1,0
371.2,0.0,7.5,-1.6,0.0,0,15.3,4,0,0,0,4.7,911,16.0,16.4,-1.6,0.4,88,850,16.0,36.1,2.0,58.6,-1.2,230,1,15,508,0.0,3040,0,1,1023.5,2,89,11.4,10.1,10.1,11.4,1023.5,1,0,5,10.0,-0.3,1,0.9,0.0,-0.1,0,-10.2,35,G,1,0
371.2,0.0,7.5,0.0,0.0,0,15.3,4,0,0,0,4.7,881,16.0,16.4,-1.3,-0.4,88,850,16.0,37.6,2.0,57.8,-1.2,230,1,15,508,0.0,3040,0,1,972.3,2,89,10.9,10.0,10.0,10.8,972.3,1,0,5,10.0,-0.2,1,0.9,0.0,-0.1,8,-29.7,36,G,1,0
371.2,0.0,7.1,0.0,0.0,0,15.3,4,0,0,0,4.7,854,16.4,16.4,0.7,0.4,87,850,16.4,38.4,2.0,56.6,1.3,230,1,15,508,0.0,3040,0,1,920.3,2,89,10.4,9.5,9.3,10.3,920.3,1,0,5,9.0,-0.3,1,0.9,0.0,0.0,32,-66.4,37,G,1,0
371.2,0.0,7.5,0.0,0.0,0,15.3,4,0,0,0,4.7,837,17.6,16.4,4.9,1.5,87,850,17.6,39.2,2.0,56.3,4.8,230,1,15,508,0.0,3040,0,1,855.3,2,89,9.8,8.1,8.1,9.8,855.8,1,0,5,8.0,-0.3,1,0.9,0.0,-0.5,112,-191.2,38,G,1,0
384.0,0.0,7.5,-0.8,0.0,0,15.3,4,0,0,0,4.7,834,18.4,15.6,8.2,0.8,87,850,18.4,41.6,2.0,56.3,8.6,230,1,15,508,0.0,3040,0,1,810.0,2,89,9.5,7.7,8.0,9.3,810.3,1,0,5,8.0,-0.2,1,0.9,0.0,-0.5,24,-210.1,39,G,1,0
384.0,0.0,8.0,-0.8,0.0,0,15.3,4,0,0,0,4.7,834,19.5,15.6,5.0,0.8,87,850,19.5,43.5,2.0,56.3,5.6,230,1,15,508,0.0,3040,0,1,805.5,2,89,9.3,6.3,7.3,9.0,806.3,1,0,5,7.0,-0.3,1,0.9,0.0,-0.7,56,-271.9,40,G,1,0
627.2,0.0,11.3,-1.6,21.0,0,17.3,4,0,0,0,3.9,1160,29.3,15.6,45.9,17.3,87,850,28.9,48.6,2.0,62.5,45.9,230,1,15,154,0.0,3040,0,1,1077.5,2,89,9.3,6.1,6.5,8.9,1080.5,1,0,5,7.0,0.0,1,0.9,0.0,-0.5,8,-253.1,41,G,1,0
1177.6,0.0,14.6,-3.1,32.0,0,20.8,4,0,0,0,3.9,1760,37.9,15.6,38.7,22.9,87,850,37.9,55.7,2.0,73.4,38.6,230,1,15,492,0.0,3040,0,1,1594.0,1,89,11.6,9.1,9.3,11.3,1597.0,1,0,5,10.0,0.7,1,0.9,0.0,-0.7,100,-145.7,42,G,1,0
844.8,0.0,11.8,0.0,20.0,0,18.4,4,0,0,0,3.9,1716,26.6,16.0,47.8,34.5,87,850,26.6,38.0,2.0,73.4,45.5,230,1,15,508,0.0,3040,0,1,1620.8,1,89,13.8,11.9,12.0,13.6,1617.5,1,0,5,12.0,0.2,1,0.9,0.0,-0.5,112,-37.6,43,G,1,0
640.0,0.0,8.0,1.6,0.0,0,16.1,4,0,0,0,3.9,1279,21.9,15.6,-1.2,10.5,87,850,21.5,37.3,2.3,65.2,-1.4,230,1,15,508,0.0,3040,0,1,1229.8,2,89,13.9,12.2,12.1,13.8,1230.3,1,0,5,13.0,0.1,1,0.9,0.0,-0.2,8,-32.8,44,G,1,0
448.0,0.0,8.9,2.3,6.0,0,16.1,4,0,0,0,4.7,1188,19.9,16.4,20.0,19.5,87,850,19.9,32.5,2.3,63.7,20.0,230,1,15,508,0.0,3040,0,1,1204.0,2,89,13.4,12.1,12.1,13.4,1204.3,1,0,5,12.0,-0.2,1,0.9,0.0,0.0,0,-23.9,45,G,1,0
640.0,0.0,10.8,-0.8,13.0,0,17.6,4,0,0,0,4.7,1309,27.0,16.0,26.0,24.8,86,850,27.0,41.2,2.3,65.6,26.1,230,1,15,508,0.0,3040,0,1,1209.8,2,89,13.5,12.1,12.1,13.4,1210.8,1,0,5,13.0,0.1,1,0.9,0.0,0.1,20,1.0,46,G,1,0
627.2,0.0,9.9,-1.6,8.0,0,16.9,4,0,0,0,4.7,1367,26.2,16.4,16.1,31.5,86,860,26.2,38.4,2.3,66.8,16.1,230,1,15,508,0.0,3040,0,1,1285.5,2,89,14.3,13.8,13.9,14.1,1286.8,1,0,5,13.0,0.1,1,0.9,0.0,0.2,20,9.7,47,G,1,0
614.4,0.0,10.4,0.0,12.0,0,17.3,4,0,0,0,4.7,1400,25.0,16.4,25.1,33.0,86,880,25.0,36.9,2.3,67.2,25.1,230,1,15,508,0.0,3040,0,1,1331.8,2,89,14.8,14.0,14.0,14.6,1332.8,1,0,5,14.0,0.1,1,0.9,0.0,0.1,8,11.3,48,G,1,0
678.4,0.0,11.3,-3.1,16.0,0,17.6,4,0,0,0,4.7,1456,27.0,16.4,23.5,31.5,86,890,27.0,39.2,2.3,68.4,23.5,230,1,15,508,0.0,3040,0,1,1371.0,2,89,15.3,14.1,14.1,15.1,1371.8,1,0,5,14.0,0.1,1,0.9,0.0,0.1,0,9.8,49,G,1,0
678.4,0.0,10.8,-2.3,15.0,0,17.6,4,0,0,0,4.7,1491,26.2,16.4,18.6,31.9,85,910,26.2,36.9,2.0,68.8,18.6,230,1,15,508,0.0,3040,0,1,1415.8,2,89,15.8,14.4,14.5,15.6,1416.8,0,1,5,15.0,0.1,1,0.9,0.0,0.2,0,9.5,50,G,1,0
678.4,0.0,10.4,1.6,12.0,0,17.3,4,0,0,0,4.7,1511,24.2,16.4,16.0,34.9,85,920,24.2,34.1,2.0,69.5,16.0,230,1,15,508,0.0,3040,0,1,1456.0,2,89,16.1,15.9,16.0,16.1,1456.8,0,1,5,15.0,0.0,1,0.9,0.5,0.0,8,-1.9,51,G,1,0
665.6,0.0,10.8,3.1,18.0,0,17.6,4,0,0,0,4.7,1505,25.0,16.0,28.6,33.8,85,930,25.0,35.3,2.0,69.1,28.6,230,1,15,508,0.0,3040,0,1,1494.0,2,89,16.6,16.0,16.0,16.5,1495.0,0,1,5,15.0,0.0,1,0.9,1.0,-0.1,12,-16.0,52,G,1,0
883.2,0.0,12.2,-0.8,27.0,0,18.8,4,0,0,0,4.7,1599,30.9,15.6,35.1,28.5,85,940,30.9,45.1,2.0,71.1,35.0,230,1,15,508,0.0,3040,0,1,1568.0,2,89,17.5,16.2,16.2,17.4,1569.8,0,1,5,16.0,0.3,1,0.9,1.5,-0.1,0,-15.3,53,G,1,0
819.2,0.0,11.3,-2.3,21.0,0,18.0,4,0,0,0,3.9,1684,27.7,15.6,18.5,33.0,85,970,27.7,38.8,2.0,73.4,18.7,230,1,15,508,0.0,3040,0,1,1666.3,2,89,18.6,18.0,18.0,18.5,1667.5,0,1,5,17.0,0.2,1,0.9,2.0,-0.1,4,-18.1,54,G,1,0
716.8,0.0,10.8,-1.6,14.0,0,17.6,4,0,0,0,4.7,1741,23.4,16.4,13.7,37.9,85,990,23.4,32.2,2.0,74.6,13.7,230,1,15,508,0.0,3040,0,1,1714.3,2,89,19.3,18.0,18.1,19.1,1715.5,0,1,5,18.0,0.1,1,1.0,2.0,-0.3,4,-25.9,55,G,1,0
550.4,0.0,8.5,-0.8,1.0,0,16.1,4,0,0,0,4.7,1700,15.6,16.4,-8.3,21.4,85,1000,15.6,25.5,2.0,73.8,-8.6,230,1,15,508,0.0,3040,0,1,1717.0,2,89,19.4,18.0,18.1,19.3,1717.0,1,0,5,18.0,-0.1,1,1.0,1.0,-0.3,0,-23.5,56,G,1,0
422.4,0.0,8.0,5.5,0.0,0,15.7,4,0,0,0,4.7,1566,10.9,16.4,-12.9,12.0,85,980,11.3,20.8,2.0,70.7,-12.9,230,1,15,508,0.0,3040,0,1,1619.8,2,89,18.1,17.1,17.0,18.0,1618.8,1,0,5,17.0,-0.3,2,1.2,0.0,0.0,8,-8.2,57,G,1,0
396.8,0.0,7.5,4.7,0.0,0,14.9,4,0,0,0,4.7,1381,10.5,15.6,-11.1,8.6,85,960,10.9,22.0,2.3,67.2,-11.1,230,1,15,508,0.0,3040,0,1,1448.8,2,89,16.1,15.1,15.2,16.0,1447.0,1,0,5,15.0,-0.4,2,2.1,0.0,0.3,16,11.8,58,G,1,0
345.6,0.0,7.1,3.1,0.0,0,14.9,4,0,0,0,4.7,1122,12.5,15.2,3.6,6.8,84,910,12.5,25.1,2.3,63.3,3.7,230,1,15,508,0.0,3040,0,0,1143.5,2,89,12.5,11.8,11.8,12.4,1139.8,1,0,5,12.0,-0.4,1,2.2,0.0,0.7,4,15.9,59,G,1,0
550.4,0.0,11.3,0.8,26.0,0,17.3,4,0,0,0,4.7,1053,25.4,10.2,67.6,12.8,84,850,25.8,45.9,2.0,60.9,77.8,230,1,15,508,0.0,3040,0,0,805.5,2,89,8.1,7.3,7.1,8.0,808.0,1,0,5,8.0,0.3,1,1.0,0.0,0.4,4,21.0,60,G,1,0
1612.8,0.0,19.3,-0.8,45.0,0,23.9,4,0,0,0,3.9,1820,44.5,9.0,76.3,9.0,84,850,45.3,70.6,2.0,74.6,75.7,230,1,15,508,0.0,3040,0,0,1256.5,1,89,8.5,7.5,7.8,8.3,1260.3,1,0,5,8.0,2.4,1,1.0,0.0,0.3,4,17.4,61,G,1,0
1305.6,0.0,14.6,-0.8,37.0,0,20.8,4,0,0,0,3.9,1878,37.9,9.0,63.0,24.4,84,850,37.9,53.7,2.3,75.8,63.1,230,1,15,508,0.0,3040,0,0,1611.8,1,89,11.1,10.1,10.1,11.0,1614.3,1,0,5,10.0,1.8,1,1.0,0.0,0.3,4,15.9,62,G,1,0
1305.6,0.0,15.5,-1.6,42.0,0,21.2,4,0,0,0,3.9,1946,37.9,9.0,64.3,25.9,84,850,37.9,52.9,2.3,76.6,64.2,230,1,15,508,0.0,3040,0,0,1724.3,1,89,11.9,10.8,11.0,11.6,1725.8,1,0,5,11.0,1.7,1,0.9,0.0,0.2,8,3.7,63,G,1,0
1036.8,0.0,10.8,-0.8,21.0,0,18.0,4,0,0,0,3.9,1895,27.7,9.0,2.4,25.9,84,850,27.3,39.6,2.0,76.2,1.7,230,1,15,508,0.0,3040,0,0,1753.0,1,89,12.1,11.6,11.6,12.1,1751.5,1,0,5,11.0,1.2,1,1.0,0.0,0.2,0,1.6,64,G,1,0
985.6,0.0,16.9,3.9,48.0,0,21.6,4,0,0,0,3.9,1482,33.2,8.2,92.9,11.6,84,850,32.4,56.9,2.0,68.8,92.0,230,1,15,382,0.0,3040,0,0,984.8,2,89,9.4,8.6,8.6,9.3,977.5,1,0,5,9.0,0.9,1,1.0,0.0,0.1,0,1.5,65,G,1,0
1536.0,0.0,16.0,0.0,31.0,0,22.4,4,0,0,0,3.9,1815,41.4,8.2,47.8,17.6,84,850,41.4,60.8,2.0,74.6,47.8,230,1,15,508,0.0,3040,0,0,882.3,2,89,9.9,9.0,8.9,9.8,883.5,1,0,5,9.0,1.9,1,1.0,0.0,0.1,4,-12.5,66,G,1,0
908.8,0.0,13.2,-3.9,34.0,0,19.6,4,0,0,0,3.9,1460,35.2,8.6,72.5,22.9,84,850,35.2,53.7,2.0,68.0,72.6,230,1,15,508,0.0,3040,0,0,873.8,2,89,9.6,8.6,9.0,9.6,873.5,1,0,5,9.0,1.1,1,1.0,0.0,0.2,4,-7.0,67,G,1,0
1574.4,0.0,21.6,-5.5,57.0,0,25.5,4,0,0,0,3.9,1829,47.3,8.2,97.2,7.9,84,850,47.3,75.7,2.0,75.0,97.2,230,1,15,508,0.0,3040,0,0,889.0,2,89,9.8,8.8,8.8,9.6,890.8,1,0,5,9.0,1.9,1,1.0,0.0,0.2,4,0.1,68,G,1,0
1958.4,0.0,24.9,-1.6,57.0,0,28.2,4,0,0,0,3.9,1985,50.8,8.2,97.3,8.3,84,850,50.8,78.4,2.3,77.0,97.3,230,1,15,508,0.0,3040,0,0,1086.3,2,89,12.0,11.1,11.2,11.9,1088.8,1,0,5,11.0,2.2,1,1.0,0.0,0.2,0,0.5,69,G,1,0
1958.4,0.0,22.1,-0.8,49.0,0,26.7,4,0,0,0,3.9,1989,49.6,9.4,74.0,10.9,84,850,49.2,73.7,2.3,77.0,74.6,230,1,15,508,0.0,3040,0,1,1277.3,2,89,14.3,13.3,13.5,14.0,1279.3,1,0,5,13.0,2.0,1,1.0,0.0,0.1,0,2.6,70,G,1,0
1395.2,0.0,16.5,-7.0,35.0,0,22.0,4,0,0,0,3.9,1799,42.6,14.8,62.6,16.1,84,880,42.6,63.5,2.0,75.0,62.6,230,1,15,508,0.0,3040,0,1,1336.8,2,89,14.9,14.0,14.1,14.8,1337.0,1,0,5,14.0,1.4,1,1.0,0.0,0.1,0,1.2,71,G,1,0
1267.2,0.0,14.6,-8.6,18.0,0,20.4,4,0,0,0,3.9,1675,39.1,17.2,29.8,17.6,84,880,39.1,58.8,2.0,72.7,29.7,230,1,15,508,0.0,3040,0,1,1287.0,2,89,14.4,13.7,13.7,14.3,1286.3,1,0,5,13.0,1.1,1,1.0,0.0,0.1,0,9.1,72,G,1,0
