fuel_usage,accelerator_position,throttle_position,short_fuel_bank,inhale_pressure,accelerator_position_filtered,throttle_position_abs,engine_pressure_maintanance_time,reduce_block_fuel,block_fuel,fuel_pressure,long_fuel_bank,engine_speed,engine_torque_revised,friction_torque,flywheel_torque_revised,current_fire_timing,cooling_temperature,engine_idle_slippage,engine_torque,calculation_overhead,engine_torque_min,engine_torque_max,flywheel_torque,torque_transform_coeff,standard_torque_ratio,fire_angle_delay_tcu,engine_torque_limit_tcu,engine_velocity_increase_tcu,target_engine_velocity_lockup,glow_plug_limit_request,compressor_activation,torque_converter_speed,current_gear,mission_oil_temp,wheel_velo_frontleft,wheel_velo_backright,wheel_velo_frontright,wheel_velo_backleft,torque_converter_turbin_speed,clutch_check,converter_clutch,gear_choice,car_speed,logitude_acceleration,brake_switch,brake_sylinder,road_slope,latitude_acceleration,steering_wheel_acceleration,steering_wheel_angle
550.4,0.0,0.0,0.0,0,0.0,14.1,0,0,0,0,1.6,1074,16.8,18.4,0.0,11.3,33,1000,16.8,40.4,5.5,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,966.0,0,30,0.0,0.0,0.0,0.0,966.0,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.0
524.8,0.0,0.0,0.0,0,0.0,14.1,0,0,0,0,1.6,1054,17.2,18.4,0.0,12.8,33,1000,17.2,39.6,5.5,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,947.5,0,30,0.0,0.0,0.0,0.0,947.5,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
524.8,0.0,0.0,0.0,0,0.0,14.1,0,0,0,0,1.6,1029,17.6,18.0,0.0,11.6,33,1000,17.6,40.4,6.3,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,920.8,0,30,0.0,0.0,0.0,0.0,920.8,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
512.0,0.0,0.0,0.0,0,0.0,13.7,0,0,0,0,1.6,1018,17.6,18.0,0.0,12.0,33,1000,17.6,40.4,6.6,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,909.8,0,30,0.0,0.0,0.0,0.0,909.8,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
499.2,0.0,0.0,0.0,0,0.0,13.7,0,0,0,0,1.6,1018,17.6,18.4,0.0,13.5,34,1000,17.6,40.0,6.6,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,908.5,0,30,0.0,0.0,0.0,0.0,908.5,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
499.2,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,999,17.6,17.6,0.0,11.6,34,1000,17.6,40.8,6.6,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,890.0,0,30,0.0,0.0,0.0,0.0,890.0,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
499.2,0.0,0.0,-1.6,0,0.0,13.7,0,0,0,0,2.3,1006,17.6,17.6,0.0,12.8,34,1000,17.6,40.4,6.6,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,896.8,0,30,0.0,0.0,0.0,0.0,896.8,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
486.4,0.0,0.0,-1.6,0,0.0,13.7,0,0,0,0,2.3,998,17.6,17.6,0.0,13.1,34,990,17.6,40.4,6.6,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,888.3,0,31,0.0,0.0,0.0,0.0,888.3,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.0
473.6,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,999,18.0,18.0,0.0,13.9,35,990,18.0,40.4,6.6,62.5,0.0,280,1.0,15.0,508,0.0,500,0,1,889.0,0,31,0.0,0.0,0.0,0.0,889.0,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
512.0,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,1.6,1005,18.0,18.4,0.0,12.0,35,990,18.0,41.2,6.6,62.5,0.0,280,1.0,15.0,508,0.0,500,0,1,896.3,0,31,0.0,0.0,0.0,0.0,896.3,0,0,0,0,-10.2,2,0.0,0.0,-10.2,0,4.1
473.6,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,992,17.6,17.6,0.0,12.4,35,990,17.6,40.8,7.0,62.5,0.0,280,1.0,15.0,508,0.0,500,0,1,881.8,0,31,0.0,0.0,0.0,0.0,881.8,0,0,0,0,-10.2,1,0.0,0.0,-10.2,0,4.0
473.6,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,997,17.6,17.6,0.0,13.9,35,980,17.6,40.0,6.3,62.5,0.0,280,1.0,15.0,430,0.0,500,0,1,888.0,0,31,0.0,0.0,0.0,0.0,888.0,0,0,5,0,-10.2,2,0.0,0.0,-10.2,0,4.0
678.4,0.0,0.0,-2.3,0,0.0,14.5,0,0,0,0,1.6,838,22.3,18.4,0.0,0.4,36,830,22.3,51.8,15.2,59.0,0.0,280,1.0,15.0,116,0.0,500,0,1,509.8,0,31,0.0,0.0,0.0,0.0,509.8,0,0,5,0,-10.2,1,0.0,0.0,-10.2,0,4.5
601.6,0.0,0.0,-7.8,0,0.0,14.1,0,0,0,0,1.6,793,24.6,19.1,0.0,-1.1,36,810,24.6,58.0,19.1,57.8,0.0,280,1.0,15.0,490,0.0,500,0,1,151.8,1,31,0.9,0.1,0.1,0.9,151.8,0,0,5,1,-10.2,1,0.0,0.0,-10.2,0,19.0
665.6,0.0,0.0,-3.9,0,0.0,14.5,0,0,0,0,1.6,795,28.1,23.0,0.0,2.3,36,810,28.1,61.2,21.5,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,269.3,1,31,2.0,1.4,1.4,1.8,269.3,0,0,5,2,-10.2,1,0.0,0.0,-10.2,360,385.4
640.0,0.0,0.0,0.8,0,0.0,14.1,0,0,0,0,1.6,805,26.6,22.7,0.0,-1.1,36,810,26.6,61.2,20.7,57.8,0.0,280,1.0,15.0,508,0.0,500,0,1,400.0,1,31,2.8,2.1,2.8,2.3,400.0,0,0,5,4,-10.2,1,0.0,0.0,-10.2,184,517.4
793.6,0.0,2.8,2.3,8,0.0,14.9,0,0,0,0,0.8,954,29.3,18.4,0.0,12.4,36,810,29.3,59.2,17.2,60.5,0.0,280,1.0,15.0,508,0.0,500,0,1,491.0,1,31,3.4,2.6,4.0,2.5,491.0,0,0,5,5,-10.2,1,0.0,0.0,-10.2,0,515.5
1024.0,0.0,4.7,2.3,17,0.0,16.1,0,0,0,0,0.8,1282,32.0,17.2,0.0,16.9,36,810,32.0,59.6,13.3,64.5,0.0,280,1.0,15.0,508,0.0,500,0,1,801.8,1,31,5.8,5.6,6.9,4.5,801.8,0,0,5,9,-10.2,1,0.0,0.0,-10.2,28,484.5
1088.0,0.0,4.7,0.0,17,0.0,16.1,0,0,0,0,0.8,1399,32.4,16.8,0.0,24.8,36,810,32.4,57.6,13.3,66.8,0.0,280,1.0,15.0,508,0.0,500,0,1,1076.0,1,31,8.0,8.5,9.4,6.6,1076.0,0,0,5,10,-10.2,1,0.0,0.0,-10.2,156,321.3
473.6,0.0,0.0,-3.1,0,0.0,13.7,0,0,0,0,1.6,1175,18.0,20.7,0.0,14.6,36,810,18.0,40.8,8.2,64.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1023.3,1,31,9.3,9.9,10.0,9.0,1023.3,0,0,5,9,-10.2,2,0.0,0.0,-10.2,252,63.2
371.2,0.0,0.0,-5.5,0,0.0,13.7,0,0,0,0,2.3,907,19.1,21.1,0.0,22.9,36,800,19.1,41.2,10.5,60.2,0.0,280,1.0,15.0,508,0.0,500,0,1,776.0,1,32,8.6,8.1,8.1,8.5,776.5,0,0,5,8,-10.2,1,0.0,0.0,-10.2,76,79.7
448.0,0.0,0.0,-3.9,0,0.0,13.7,0,0,0,0,2.3,830,22.3,22.3,0.0,17.6,37,800,22.3,46.7,14.5,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,678.5,1,32,7.5,7.9,8.0,7.3,678.8,0,0,5,8,-10.2,1,0.0,0.0,-10.2,236,322.8
512.0,0.0,0.0,-3.9,0,0.0,14.1,0,0,0,0,1.6,863,23.0,23.4,0.0,14.3,37,800,23.0,48.6,15.2,59.4,0.0,280,1.0,15.0,508,0.0,500,0,1,697.3,1,32,6.8,6.3,8.0,5.8,697.3,0,0,5,8,-10.2,1,0.0,0.0,-10.2,204,518.7
1382.4,0.0,6.6,0.8,19,0.0,17.3,0,0,0,0,0.8,1382,38.7,18.4,0.0,19.1,37,800,38.7,67.8,20.3,66.4,0.0,280,1.0,15.0,508,0.0,500,0,1,998.5,1,32,7.5,7.6,9.0,5.8,996.8,0,0,5,11,-10.2,1,0.0,0.0,-10.2,36,460.6
358.4,0.0,0.0,-3.9,0,0.0,13.3,0,0,0,0,1.6,1126,16.4,19.1,0.0,17.3,38,800,16.4,38.0,7.8,63.7,0.0,280,1.0,15.0,508,0.0,500,0,1,991.3,1,32,9.0,10.0,10.1,7.9,993.0,0,0,5,10,-10.2,1,0.0,0.0,-10.2,168,287.5
384.0,0.0,0.0,-3.1,0,0.0,13.3,0,0,0,0,2.3,865,19.5,21.5,0.0,21.4,38,800,19.5,41.2,11.3,59.4,0.0,280,1.0,15.0,508,0.0,500,0,1,748.3,1,32,9.0,8.9,9.4,8.8,749.0,0,0,5,9,-10.2,1,0.0,0.0,-10.2,272,12.6
435.2,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,892,20.7,21.5,0.0,15.8,38,800,20.7,44.7,12.1,59.8,0.0,280,1.0,15.0,508,0.0,500,0,1,751.3,1,32,9.4,8.1,8.1,9.3,751.0,0,0,5,8,-10.2,1,0.0,0.0,-10.2,208,-200.5
473.6,0.0,0.0,-0.8,0,0.0,13.7,0,0,0,0,2.3,894,20.7,21.9,0.0,16.5,39,800,20.7,44.7,12.5,59.8,0.0,280,1.0,15.0,508,0.0,500,0,1,748.3,1,32,9.6,6.9,7.8,9.3,748.3,0,0,5,7,-10.2,1,0.0,0.0,-10.2,160,-366.3
742.4,0.0,3.8,-1.6,12,0.0,15.3,0,0,0,0,1.6,1021,27.7,19.9,0.0,20.3,39,800,27.7,52.2,16.4,61.7,0.0,280,1.0,15.0,508,0.0,500,0,1,836.3,1,32,9.4,6.1,6.2,8.8,835.3,0,0,5,7,-10.2,1,0.0,0.0,-10.2,16,-379.4
1689.6,0.0,7.5,3.1,22,0.0,18.0,0,0,0,0,0.8,1579,41.0,17.6,0.0,19.5,39,800,41.0,67.8,20.7,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1220.0,1,32,11.4,7.4,8.5,10.5,1218.5,0,0,5,10,-10.2,1,0.0,0.0,-10.2,12,-352.0
499.2,0.0,0.0,-2.3,0,0.0,13.7,0,1,0,0,1.6,1249,19.1,19.1,0.0,16.9,39,840,19.1,42.7,12.9,65.2,0.0,280,1.0,15.0,244,0.0,500,0,1,1084.0,1,32,13.0,9.8,10.1,12.4,1084.0,0,0,5,11,-10.2,1,0.0,0.0,-10.2,196,-147.8
409.6,0.0,0.0,-3.1,0,0.0,13.7,0,0,0,0,2.3,854,21.5,21.5,0.0,18.0,39,800,21.5,45.1,13.3,59.4,0.0,280,1.0,15.0,508,7.8,500,0,1,688.5,1,32,9.5,8.3,8.3,9.4,688.5,0,0,5,7,-10.2,2,0.0,0.0,-10.2,156,10.6
588.8,0.0,0.0,-0.8,0,0.0,14.1,0,0,0,0,1.6,815,25.8,23.0,0.0,7.1,39,800,25.8,55.7,19.9,58.2,0.0,280,1.0,15.0,508,0.0,500,0,1,623.5,1,32,6.1,6.0,6.0,6.0,623.5,0,0,5,6,-10.2,1,0.0,0.0,-10.2,304,319.6
1651.2,0.0,9.9,1.6,28,0.0,20.4,0,0,0,0,0.8,1256,43.4,19.5,0.0,11.3,39,800,43.4,75.3,24.2,62.9,0.0,280,1.0,15.0,508,0.0,500,0,1,807.5,1,32,6.0,6.4,6.8,5.5,807.5,0,0,5,9,-10.2,1,0.0,0.0,-10.2,52,355.1
2176.0,0.0,10.4,1.6,31,0.0,20.4,0,0,0,0,0.8,1878,47.7,18.0,0.0,22.9,40,820,47.7,73.7,18.4,71.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1438.3,1,32,11.0,12.0,12.7,9.9,1438.3,0,0,5,15,-10.2,1,0.0,0.0,-10.2,4,348.2
2214.4,0.0,10.8,-2.3,31,0.0,20.4,0,0,0,0,0.8,2121,43.0,18.0,0.0,24.8,40,930,44.5,69.4,21.5,73.0,0.0,280,1.0,15.0,508,0.0,500,0,1,1831.3,1,32,14.9,15.8,16.7,14.3,1831.3,0,0,5,18,-10.2,1,0.0,0.0,-10.2,200,141.5
2483.2,0.0,14.6,0.0,39,0.0,23.5,0,0,0,0,0.8,1949,49.2,17.2,0.0,14.6,41,1230,50.8,79.6,29.7,71.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1552.0,2,32,19.0,19.0,19.2,18.9,1552.0,0,0,5,21,-10.2,1,0.0,0.0,-10.2,112,24.1
2982.4,0.0,20.7,0.0,44,0.0,28.2,0,0,0,0,0.8,2020,58.2,16.8,0.0,12.8,41,1440,58.2,92.5,23.4,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1789.0,2,32,24.5,23.7,23.9,24.3,1789.0,0,0,5,26,-10.2,1,0.0,-0.5,-10.2,24,0.0
1292.8,0.0,3.8,-10.2,10,0.0,17.6,0,0,0,0,0.8,2120,33.6,18.0,0.0,25.5,42,1390,34.0,57.6,14.5,72.3,0.0,280,1.0,15.0,202,0.0,500,0,1,2063.0,2,33,28.6,27.8,27.8,28.5,2063.0,0,0,5,28,-10.2,1,0.0,-0.5,-10.2,8,-13.2
396.8,0.0,0.0,-10.2,0,0.0,14.5,0,1,0,0,0.8,1693,15.6,18.4,0.0,28.9,42,1200,15.6,31.0,6.3,70.7,0.0,280,1.0,15.0,120,0.0,500,0,1,1713.5,2,33,28.5,27.8,28.0,28.5,1713.5,0,0,5,27,-10.2,1,0.0,-0.5,-10.2,4,-19.0
473.6,0.0,0.0,-8.6,0,0.0,14.5,0,1,0,0,0.8,1388,16.4,18.0,0.0,20.3,42,1180,16.4,34.5,9.4,66.8,0.0,280,1.0,15.0,200,10.2,500,0,1,1428.5,3,33,27.6,26.4,26.6,27.6,1428.5,0,0,5,26,-10.2,1,0.0,-0.5,-10.2,4,-25.1
1318.4,0.0,7.1,-7.0,17,0.0,18.4,0,0,0,0,0.8,1486,33.6,17.6,0.0,21.4,42,1170,33.6,56.9,15.6,67.2,0.0,280,1.0,15.0,508,2.7,500,0,1,1335.5,3,33,26.9,25.9,26.0,26.8,1335.5,0,0,5,27,-10.2,1,0.0,-0.5,-10.2,4,-22.5
806.4,0.0,0.0,-0.8,0,0.0,14.9,0,0,0,0,0.8,1536,23.4,17.6,0.0,15.8,43,1180,23.4,47.5,10.5,69.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1352.3,3,33,27.4,26.1,26.4,27.4,1352.3,0,0,5,25,-10.2,2,0.0,0.0,-10.2,8,-9.3
460.8,0.0,0.0,-3.1,0,0.0,14.1,0,0,0,0,0.8,1199,17.6,18.4,0.0,18.0,43,1060,17.6,38.4,7.8,64.1,0.0,280,1.0,15.0,508,0.0,500,0,1,1109.0,3,33,22.4,21.4,21.4,22.4,1109.0,0,0,5,19,-10.2,2,0.0,0.0,-10.2,24,-66.6
435.2,0.0,0.0,-1.6,0,0.0,13.7,0,0,0,0,2.3,976,19.5,20.3,0.0,21.8,43,890,19.5,41.6,10.2,61.7,0.0,280,1.0,15.0,508,0.0,500,0,1,867.8,3,33,18.1,15.7,16.3,17.9,867.8,0,0,5,15,-10.2,1,0.0,0.0,-10.2,124,-194.1
448.0,0.0,0.0,-3.9,0,0.0,13.3,0,0,0,0,2.3,916,19.9,20.7,0.0,17.3,44,850,19.9,42.7,11.3,60.5,0.0,280,1.0,15.0,508,0.0,500,0,1,820.8,3,33,17.6,14.1,14.1,17.1,820.8,0,0,5,15,-10.2,1,0.0,0.0,-10.2,84,-270.0
1536.0,0.0,9.9,-3.9,26,0.0,20.0,0,0,0,0,0.8,1260,42.6,18.4,0.0,14.3,44,840,42.6,71.8,22.7,63.7,0.0,280,1.0,15.0,508,0.0,500,0,1,827.3,3,33,17.6,14.1,14.4,17.1,827.3,0,0,5,16,-10.2,1,0.0,0.0,-10.2,20,-238.2
2265.6,0.0,12.2,3.1,32,0.0,21.6,0,0,0,0,0.8,1701,52.0,17.2,0.0,16.1,44,940,52.0,81.6,23.8,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,980.8,3,33,20.5,17.7,18.1,20.3,980.8,0,0,5,21,-10.2,1,0.0,0.5,-10.2,152,-77.9
1984.0,0.0,13.6,0.0,33,0.0,22.7,0,0,0,0,0.8,1409,53.9,16.4,0.0,8.6,45,1060,53.9,89.0,28.1,63.7,0.0,280,1.0,15.0,508,0.0,500,0,1,1154.8,3,33,23.5,22.0,22.2,23.4,1154.8,0,0,5,24,-10.2,1,0.0,0.0,-10.2,36,-36.3
1958.4,0.0,14.6,-1.6,33,0.0,23.1,0,0,0,0,0.8,1424,54.3,16.4,0.0,8.3,45,1160,54.3,90.2,28.1,63.7,0.0,280,1.0,15.0,508,0.0,500,0,1,1320.0,3,33,26.6,25.3,25.7,26.5,1320.0,0,1,5,28,-10.2,1,0.0,-0.5,-10.2,28,-8.3
2137.6,0.0,19.3,-1.6,35,0.0,27.1,0,0,0,0,0.8,1512,57.0,16.4,0.0,8.6,45,1230,57.0,93.3,28.1,65.6,0.0,280,1.0,15.0,508,0.0,500,0,1,1489.5,3,33,30.0,29.1,29.3,29.9,1489.5,0,2,5,31,-10.2,1,0.0,-1.0,-10.2,12,-11.3
2163.2,0.0,16.0,-0.8,29,0.0,25.5,0,0,0,0,0.8,1663,53.9,16.4,0.0,10.5,45,1300,53.9,90.6,25.4,68.0,0.0,280,1.0,15.0,410,0.0,500,0,1,1655.3,3,33,33.5,32.4,32.9,33.3,1655.3,0,0,5,34,-10.2,1,0.0,-1.0,-10.2,0,-9.9
294.4,0.0,0.0,-14.1,0,0.0,13.7,0,0,0,0,0.8,1642,16.4,18.0,0.0,22.1,45,1130,16.4,36.1,7.4,70.3,0.0,280,1.0,15.0,134,0.0,500,0,1,1686.0,3,33,34.5,33.8,34.0,34.5,1686.0,0,0,5,33,-10.2,2,0.0,-0.5,-10.2,4,-10.8
320.0,0.0,0.0,-10.2,0,0.0,13.7,0,0,0,0,0.8,1326,15.6,18.4,0.0,28.1,46,1060,15.6,31.8,7.0,65.6,0.0,280,1.0,15.0,136,0.0,500,0,1,1424.5,3,33,31.8,30.9,30.9,31.6,1424.5,0,0,5,28,-10.2,2,0.0,-0.5,-10.2,0,-29.2
371.2,0.0,0.0,-10.9,0,0.0,13.3,0,1,0,0,2.3,1073,16.8,19.1,0.0,27.0,47,910,16.8,35.7,7.4,62.9,0.0,280,1.0,15.0,292,9.8,500,0,1,1117.3,4,33,28.5,26.8,26.7,28.4,1117.3,0,0,5,26,-10.2,1,0.0,-0.5,-10.2,60,-58.7
332.8,0.0,0.0,-12.5,0,0.0,13.3,0,0,0,0,3.1,973,16.4,18.8,0.0,21.0,47,830,16.4,37.3,8.2,62.1,0.0,280,1.0,15.0,508,5.1,500,0,1,1013.3,4,33,26.8,25.5,25.6,26.8,1013.3,0,0,5,25,-10.2,2,0.0,-0.5,-10.2,40,-19.5
396.8,0.0,0.0,-12.5,0,0.0,13.7,0,0,0,0,2.3,941,18.8,19.5,0.0,21.0,47,930,18.8,40.0,10.2,60.9,0.0,280,1.0,15.0,508,0.0,500,0,1,1008.5,4,33,24.5,23.5,23.5,24.4,1008.5,0,0,5,23,-10.2,1,0.0,0.0,-10.2,0,-12.8
793.6,0.0,4.2,-10.2,10,0.0,16.1,0,0,0,0,0.8,1166,28.1,17.6,0.0,24.0,47,1010,28.1,53.3,10.9,63.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1040.0,3,33,20.9,20.1,20.0,20.8,1040.0,0,0,5,18,-10.2,1,0.0,0.0,-10.2,4,-10.4
2700.8,0.0,25.8,-2.3,52,0.0,32.2,0,0,0,0,0.8,1685,59.0,16.4,0.0,9.0,48,920,59.0,94.9,27.0,66.0,0.0,280,1.0,15.0,508,0.0,500,0,1,899.5,3,33,18.0,16.8,16.8,17.9,899.5,0,0,5,17,-10.2,1,0.0,4.0,-10.2,4,-3.1
3072.0,0.0,31.9,2.3,64,0.0,36.5,0,0,0,0,0.8,1901,61.3,16.8,0.0,9.4,48,930,61.3,98.0,25.8,68.0,0.0,280,1.0,15.0,508,0.0,500,0,1,913.5,3,33,18.3,17.6,18.0,18.1,913.5,0,0,5,18,-10.2,1,0.0,9.0,-10.2,0,-1.3
3046.4,0.0,34.3,0.0,78,0.0,38.4,0,0,0,0,0.8,1911,61.7,16.4,0.0,9.4,48,970,61.7,98.4,31.6,68.0,0.0,280,1.0,15.0,508,0.0,500,0,1,1033.8,3,34,19.0,18.0,18.1,18.9,1033.8,0,0,5,18,-10.2,1,0.0,11.5,-10.2,0,-4.5
3123.2,0.0,36.2,-2.3,81,0.0,40.0,0,0,0,0,0.8,2031,62.1,16.8,0.0,9.8,48,1210,62.1,98.8,34.4,68.8,0.0,280,1.0,15.0,508,0.0,500,0,1,1419.8,2,34,19.5,18.6,18.8,19.3,1419.8,0,0,5,20,-10.2,1,0.0,12.0,-10.2,0,6.0
3136.0,0.0,36.2,-4.7,84,0.0,40.0,0,0,0,0,0.8,2113,62.5,16.8,0.0,11.3,49,1320,62.5,98.8,25.8,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1540.5,2,34,21.1,20.1,20.3,20.9,1540.5,0,0,5,21,-10.2,1,0.0,14.5,-10.2,0,1.8
3187.2,0.0,36.6,-6.3,89,0.0,40.4,0,0,0,0,0.8,2167,63.3,16.8,0.0,12.4,49,1380,63.3,98.8,25.0,69.5,0.0,280,1.0,15.0,508,0.0,500,0,1,1654.3,2,34,22.6,22.0,22.0,22.5,1654.3,0,0,5,23,-10.2,1,0.0,15.0,-10.2,0,-0.5
2892.8,0.0,27.3,-7.0,64,0.0,34.5,0,0,0,0,0.8,2196,59.8,17.2,0.0,15.4,50,1430,59.8,93.7,22.7,70.3,0.0,280,1.0,15.0,508,0.0,500,0,1,1750.3,2,34,24.0,23.3,23.7,23.9,1750.3,0,0,5,24,-10.2,1,0.0,15.5,-10.2,0,14.6
550.4,0.0,0.0,-14.1,0,0.0,14.9,0,0,0,0,0.8,1661,19.5,17.6,0.0,11.6,50,1260,19.5,45.5,12.5,70.3,0.0,280,1.0,15.0,138,0.0,500,0,1,1583.3,2,34,22.1,21.6,21.7,22.1,1583.3,0,0,5,19,-10.2,1,0.0,15.5,-10.2,8,15.4
524.8,0.0,2.8,-16.4,0,0.0,15.7,0,0,0,0,0.8,1179,23.0,17.6,0.0,21.0,51,950,23.0,44.3,15.6,63.7,0.0,280,1.0,15.0,130,0.0,500,0,1,1130.8,2,35,18.4,17.6,17.7,18.3,1130.8,0,0,5,17,-10.2,1,0.0,15.5,-10.2,36,-25.5
2432.0,0.0,25.8,-6.3,54,0.0,32.2,0,0,0,0,0.8,1615,59.0,16.4,0.0,7.5,51,930,59.0,96.1,41.8,65.2,0.0,280,1.0,15.0,420,0.0,500,0,1,947.5,3,35,19.0,17.9,18.2,18.8,947.5,0,0,5,20,-10.2,1,0.0,15.0,-10.2,4,-28.9
