Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Engine_coolant_temperature.1,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Time(s),Class,PathOrder,is_anomaly
320.0,0.0,7.1,0.8,0.0,0,15.3,2,0,0,0,2.3,652,20.3,18.8,1.6,-1.5,92,670,20.3,47.8,2.0,53.1,1.5,230,1,15,508,0.0,3040,0,1,630.8,0,92,0.0,0.0,0.0,0.0,631.3,1,0,0,0.0,0.0,2,37.4,0.0,0.0,0,92.5,11,I,2,0
358.4,0.0,7.5,2.3,0.0,0,15.3,2,0,0,0,2.3,660,19.9,19.1,1.6,-3.4,91,670,19.9,49.0,2.0,53.5,2.1,230,1,15,508,0.0,3040,0,1,639.0,0,92,0.0,0.0,0.0,0.0,639.5,1,0,0,0.0,0.0,2,37.4,0.0,0.0,0,92.5,12,I,2,0
345.6,0.0,7.1,2.3,0.0,0,14.9,2,0,0,0,2.3,659,19.9,18.8,4.7,-3.4,91,670,19.9,48.2,2.0,53.5,4.6,230,1,15,508,0.0,3040,0,1,639.0,0,92,0.0,0.0,0.0,0.0,639.3,1,0,0,0.0,0.0,2,37.4,0.0,0.0,0,92.6,13,I,2,0
332.8,0.0,7.1,2.3,0.0,0,14.9,2,0,0,0,2.3,654,19.9,17.6,8.0,-1.5,91,670,20.3,47.1,2.0,53.5,8.0,230,1,15,508,0.0,3040,0,1,633.3,14,92,0.0,0.0,0.0,0.0,633.8,1,0,7,0.0,0.0,2,37.3,0.0,0.0,0,92.6,14,I,2,0
371.2,0.0,7.5,1.6,0.0,0,15.3,2,0,0,0,2.3,668,19.9,17.6,3.1,-4.5,91,670,19.9,49.8,2.0,53.5,3.5,230,1,15,508,0.0,3040,0,1,641.3,1,92,0.0,0.0,0.0,0.0,641.3,1,0,5,0.0,0.0,2,37.3,-10.5,0.0,0,93.1,15,I,2,0
422.4,0.0,8.5,2.3,0.0,0,16.1,2,0,0,0,2.3,664,23.4,18.0,11.7,-4.9,90,670,23.4,56.5,2.0,53.1,11.8,230,1,15,508,0.0,3040,0,1,213.5,1,92,0.0,0.0,0.0,0.0,214.5,1,0,5,0.0,0.0,2,37.3,0.0,0.0,324,463.9,16,I,2,0
396.8,0.0,8.0,3.1,0.0,0,15.7,2,0,0,0,2.3,674,23.8,18.8,11.8,-3.8,90,670,23.8,55.7,2.0,53.5,11.8,230,1,15,508,0.0,3040,0,1,0.0,1,91,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,0.0,2,37.7,0.0,0.0,120,529.0,17,I,2,0
409.6,0.0,8.0,3.1,0.0,0,15.7,2,0,0,0,2.3,675,23.4,18.8,11.2,-2.6,90,670,23.8,54.9,2.0,53.5,11.7,230,1,15,508,0.0,3040,0,1,0.0,1,91,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,0.0,2,32.1,0.0,0.0,0,528.8,18,I,2,0
384.0,0.0,8.0,3.1,0.0,0,15.7,2,0,0,0,2.3,672,23.8,18.8,13.0,-1.1,90,670,23.8,53.7,2.0,53.5,12.9,230,1,15,508,0.0,3040,0,1,0.0,1,91,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,0.1,1,19.7,0.0,0.1,0,528.7,19,I,2,0
409.6,0.0,8.5,4.7,0.0,0,15.7,2,0,0,0,2.3,697,24.6,18.8,14.6,0.4,90,700,24.6,54.5,2.0,53.5,14.5,230,1,15,508,0.0,3040,0,1,139.3,1,91,0.1,0.0,0.0,0.0,141.3,1,0,5,0.0,0.2,1,0.9,0.0,0.2,0,528.6,20,I,2,0
652.8,0.0,11.8,4.7,7.0,0,18.0,2,0,0,0,2.3,905,32.8,18.8,40.4,4.9,90,750,32.4,63.5,2.0,57.0,39.7,230,1,15,508,0.0,3040,0,1,340.0,1,91,1.8,1.0,1.5,1.3,343.3,1,0,5,2.0,0.4,1,0.9,0.0,0.3,52,453.5,21,I,2,0
38.4,0.0,13.2,0.0,26.0,0,18.4,2,0,0,0,2.3,1353,35.9,18.0,41.0,20.3,90,810,35.9,57.6,2.3,65.6,41.1,230,1,15,508,0.0,3040,0,1,1125.0,1,91,5.3,5.1,5.5,4.8,1128.0,1,0,5,6.0,0.8,1,0.9,0.0,-0.4,388,98.9,22,I,2,0
985.6,0.0,13.6,1.6,31.0,0,19.6,2,0,0,0,2.3,1490,36.3,17.6,50.0,22.1,90,810,36.3,55.7,2.0,68.0,50.3,230,1,15,508,0.0,3040,0,1,1315.3,1,91,9.1,8.0,8.1,9.0,1319.8,1,0,5,8.0,0.7,1,0.9,3.5,-0.8,268,-136.8,23,I,2,0
1356.8,0.0,16.0,0.8,36.0,0,21.6,2,0,0,0,2.3,1932,39.8,17.6,46.5,21.8,90,820,39.8,57.6,2.0,75.8,46.2,230,1,15,508,0.0,3040,0,1,1777.3,1,91,12.6,10.8,11.1,12.5,1782.3,1,0,5,11.0,0.9,1,0.9,0.0,-0.5,52,-88.7,24,I,2,0
1318.4,0.0,16.0,1.6,36.0,0,21.6,2,0,0,0,2.3,1885,38.3,16.8,52.6,22.1,90,850,38.7,55.7,2.0,75.0,53.0,230,1,15,508,0.0,3040,0,1,1685.8,2,91,15.8,13.9,14.2,15.5,1681.5,1,0,5,14.0,0.7,1,0.9,0.0,-0.6,28,-51.7,25,I,2,0
1254.4,0.0,13.6,0.8,25.0,0,20.4,2,0,0,0,2.3,1795,36.3,16.8,8.7,19.5,90,930,35.9,55.7,2.0,74.6,7.6,230,1,15,508,0.0,3040,0,1,1630.0,2,91,18.4,17.1,17.2,18.1,1632.5,1,0,5,17.0,0.6,1,1.0,0.0,-0.3,40,-27.4,26,I,2,0
473.6,0.0,7.5,5.5,0.0,0,15.3,2,0,0,0,2.3,1575,15.2,18.4,-12.5,27.4,90,980,15.2,23.5,2.0,70.3,-12.5,230,1,15,508,0.0,3040,0,1,1678.0,2,92,18.9,18.0,18.0,18.9,1678.0,1,0,5,17.0,-0.4,1,1.0,0.0,-0.4,8,-19.1,27,I,2,0
396.8,0.0,8.0,8.6,0.0,0,15.3,2,0,0,0,2.3,1336,12.9,18.8,-12.0,12.4,89,970,12.9,23.5,2.3,66.0,-11.9,230,1,15,508,0.0,3040,0,1,1575.8,2,92,17.6,16.2,16.3,17.5,1574.8,1,0,5,16.0,-0.5,2,1.6,0.0,-0.3,8,-12.0,28,I,2,0
371.2,0.0,7.5,7.8,0.0,0,15.3,2,0,0,0,2.3,1134,14.1,18.4,-6.9,7.9,89,940,14.1,26.7,2.3,62.9,-7.0,230,1,15,508,0.0,3040,0,1,1416.3,2,92,15.8,14.7,14.8,15.8,1415.0,1,0,5,15.0,-0.7,2,3.4,0.0,-0.3,4,-15.0,29,I,2,0
384.0,0.0,7.5,6.3,0.0,0,15.3,2,0,0,0,2.3,997,15.6,18.0,-3.8,3.4,88,900,15.6,31.8,2.3,60.5,-3.3,230,1,15,508,0.0,3040,0,1,1228.0,2,92,13.6,12.8,12.9,13.6,1226.0,1,0,5,13.0,-1.0,2,6.0,0.0,0.0,32,32.7,30,I,2,0
371.2,0.0,7.5,2.3,0.0,0,15.3,2,0,0,0,2.3,874,18.0,18.0,0.4,2.3,87,850,18.0,38.4,2.0,57.4,0.3,230,1,15,508,0.0,3040,0,1,955.5,2,92,10.3,10.2,10.2,10.1,954.0,1,0,5,10.0,-0.9,1,4.6,0.0,0.6,164,210.0,31,I,2,0
409.6,0.0,8.5,0.8,0.0,0,15.3,2,0,0,0,2.3,855,19.9,17.6,25.5,1.5,87,850,19.5,42.4,2.0,56.6,18.5,230,1,15,508,0.0,3040,0,1,861.8,2,92,8.6,9.1,10.0,8.3,862.3,1,0,5,10.0,-0.5,1,1.0,0.0,1.0,136,340.5,32,I,2,0
883.2,0.0,14.1,-0.8,33.0,0,19.6,2,0,0,0,2.3,1319,37.9,17.2,52.9,14.3,86,850,37.9,60.4,2.0,64.8,52.9,230,1,15,508,0.0,3040,0,1,912.8,2,92,8.9,9.3,10.4,8.0,914.8,1,0,5,11.0,0.2,1,1.0,0.0,1.4,44,379.7,33,I,2,0
908.8,0.0,11.8,0.0,19.0,0,18.8,2,0,0,0,2.3,1418,34.0,17.6,22.0,23.3,86,850,34.0,53.3,2.0,67.2,22.0,230,1,15,508,0.0,3040,0,1,1120.3,2,92,11.3,11.9,13.0,10.4,1122.3,1,0,5,13.0,0.2,1,1.0,0.0,1.3,96,278.6,34,I,2,0
448.0,0.0,7.1,2.3,0.0,0,15.3,2,0,0,0,2.3,1162,19.5,18.0,-4.9,15.8,85,870,19.5,32.9,2.3,63.3,-5.3,230,1,15,508,0.0,3040,0,1,1170.5,2,92,12.0,12.6,13.8,11.4,1170.8,1,0,5,13.0,-0.5,1,1.0,0.0,1.2,4,272.1,35,I,2,0
499.2,0.0,9.9,3.1,17.0,0,16.5,2,0,0,0,2.3,1128,23.8,18.0,35.8,19.9,85,860,23.8,37.3,2.3,62.5,35.8,230,1,15,508,0.0,3040,0,1,1119.5,2,92,11.4,12.0,12.1,10.8,1119.8,1,0,5,12.0,-0.4,1,1.0,0.0,0.9,0,228.8,36,I,2,0
1011.2,0.0,14.6,0.0,33.0,0,20.0,2,0,0,0,2.3,1483,38.3,17.2,53.5,18.4,85,860,38.3,58.4,2.0,68.0,53.5,230,1,15,508,0.0,3040,0,1,1188.3,2,92,12.3,12.8,13.0,11.9,1191.8,1,0,5,13.0,0.5,1,1.0,0.0,0.7,28,209.3,37,I,2,0
1241.6,0.0,15.5,-1.6,34.0,0,21.2,2,0,0,0,2.3,1694,40.2,17.2,50.9,16.9,85,900,40.2,61.6,2.0,73.0,50.9,230,1,15,508,0.0,3040,0,1,1416.5,2,92,14.9,15.4,15.7,14.5,1419.5,0,1,5,16.0,0.6,1,1.0,0.0,1.3,60,131.6,38,I,2,0
1241.6,0.0,15.0,-0.8,34.0,0,20.8,2,0,0,0,2.3,1839,38.3,17.2,42.6,22.9,85,960,38.3,55.7,2.0,75.0,42.6,230,1,15,508,0.0,3040,0,1,1664.5,2,92,18.0,18.0,18.4,17.8,1668.5,0,1,5,18.0,0.6,1,1.0,0.0,0.9,68,72.7,39,I,2,0
1241.6,0.0,15.0,1.6,34.0,0,20.8,2,0,0,0,2.3,1971,35.2,18.0,39.2,29.3,85,1030,35.2,49.8,2.3,76.6,39.2,230,1,15,508,0.0,3040,0,1,1898.3,2,92,20.8,20.5,20.7,20.5,1901.8,0,1,5,20.0,0.5,1,1.0,0.5,1.0,16,47.2,40,I,2,0
1344.0,0.0,16.0,-2.3,39.0,0,21.2,2,0,0,0,2.3,2146,37.1,17.6,51.2,28.1,85,1050,37.5,51.0,2.3,77.3,59.5,230,1,15,508,0.0,3040,0,1,2055.5,2,92,23.1,22.2,22.3,22.9,2054.0,0,2,5,22.0,0.4,1,1.0,0.0,0.2,44,2.2,41,I,2,0
1459.2,0.0,16.9,-3.1,34.0,0,22.7,2,0,0,0,2.3,1817,41.4,16.4,35.1,9.4,85,1140,43.0,66.7,2.0,75.0,34.7,230,1,15,508,0.0,3040,0,1,1625.0,3,92,25.5,24.5,24.9,25.3,1622.5,1,0,5,24.0,0.6,1,1.0,0.0,0.1,0,1.2,42,I,2,0
640.0,0.0,8.9,0.8,0.0,0,16.5,2,0,0,0,2.3,1630,20.3,17.6,-8.6,24.4,85,1330,20.3,31.4,2.0,71.5,-8.5,230,1,15,508,0.0,3040,0,1,1606.8,3,92,26.8,26.0,26.0,26.6,1607.3,1,0,5,25.0,-0.1,1,0.9,0.0,0.1,0,7.6,43,I,2,0
460.8,0.0,8.5,5.5,0.0,0,16.1,2,0,0,0,2.3,1496,13.7,18.0,-10.9,12.8,85,1340,13.7,24.3,2.0,68.8,-10.5,230,1,15,508,0.0,3040,0,1,1561.5,3,92,25.8,25.0,25.1,25.6,1562.0,1,0,5,24.0,-0.5,2,3.6,0.0,0.2,0,7.5,44,I,2,0
448.0,0.0,8.0,4.7,0.0,0,15.7,2,0,0,0,2.3,1365,12.9,17.2,-10.8,7.5,85,1270,12.9,26.3,2.3,66.4,-10.8,230,1,15,508,0.0,3040,0,1,1422.8,3,92,23.5,22.6,22.8,23.4,1422.8,1,0,5,22.0,-0.8,2,5.0,0.0,0.2,0,5.8,45,I,2,0
384.0,0.0,7.5,3.1,0.0,0,15.3,2,0,0,0,2.3,1255,12.5,17.2,-9.9,6.0,85,1200,12.5,25.9,2.3,64.8,-9.8,230,1,15,508,0.0,3040,0,1,1328.8,3,92,22.0,21.1,21.3,21.9,1329.0,1,0,5,21.0,-0.3,1,1.0,0.0,0.1,0,3.3,46,I,2,0
358.4,0.0,7.1,3.1,0.0,0,15.3,2,0,0,0,2.3,1172,12.9,16.4,-8.8,4.5,85,1150,12.9,26.3,2.3,63.7,-8.7,230,1,15,508,0.0,3040,0,1,1274.3,3,92,21.1,20.0,20.1,21.0,1274.3,1,0,5,20.0,-0.3,2,1.2,0.0,0.0,0,1.9,47,I,2,0
320.0,0.0,6.6,2.3,0.0,0,14.5,2,0,0,0,2.3,1081,11.3,13.7,-2.1,1.5,85,1100,11.7,25.9,2.3,62.1,-2.2,230,1,15,508,0.0,3040,0,0,1181.3,3,92,19.5,18.7,18.7,19.4,1181.0,1,0,5,18.0,-0.7,2,5.6,0.0,-0.1,0,3.0,48,I,2,0
294.4,0.0,6.6,3.1,0.0,0,14.5,2,0,0,0,2.3,989,12.9,12.5,1.1,4.1,85,1040,12.9,25.9,2.3,60.5,1.2,230,1,15,508,0.0,3040,0,0,1029.5,3,92,17.0,16.1,16.2,16.9,1029.8,1,0,5,16.0,-0.8,2,4.6,0.0,-0.1,0,-1.5,49,I,2,0
281.6,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,947,12.9,12.5,2.3,3.0,85,970,12.9,27.8,2.3,59.4,2.1,230,1,15,508,0.0,3040,0,0,966.5,3,92,16.0,15.0,15.1,15.9,966.5,1,0,5,15.0,-0.3,2,1.3,0.0,0.0,0,-2.2,50,I,2,0
294.4,0.0,7.1,-2.3,0.0,0,14.5,2,0,0,0,2.3,919,13.7,12.5,6.6,1.9,85,940,13.7,30.2,2.0,59.0,7.0,230,1,15,508,0.0,3040,0,0,907.5,3,92,14.9,14.0,14.0,14.9,907.3,1,0,5,14.0,-0.5,2,4.3,0.0,0.0,0,-0.7,51,I,2,0
345.6,0.0,7.5,-0.8,0.0,0,15.3,2,0,0,0,2.3,859,17.6,11.7,16.4,3.8,85,890,17.6,36.5,2.0,57.0,16.7,230,1,15,508,0.0,3040,0,0,728.0,3,92,12.0,11.1,11.1,11.9,726.3,1,0,5,11.0,-1.2,2,11.3,0.0,0.1,0,-1.8,52,I,2,0
384.0,0.0,7.5,0.0,0.0,0,15.3,2,0,0,0,2.3,832,18.8,11.7,9.7,-0.8,85,830,18.8,42.7,2.0,56.3,10.1,230,1,15,508,0.0,3040,0,0,559.0,3,92,7.8,6.7,6.7,7.6,561.5,1,0,5,7.0,-1.0,2,8.4,0.0,0.0,4,-6.9,53,I,2,0
332.8,0.0,6.6,-0.8,0.0,0,14.5,2,0,0,0,2.3,817,14.5,11.7,3.6,-4.1,85,800,14.5,38.0,2.0,55.9,3.9,230,1,15,508,0.0,3040,0,0,785.0,1,92,6.4,5.9,6.0,6.4,785.3,1,0,5,6.0,-0.4,2,2.0,13.0,0.0,0,-6.2,54,I,2,0
294.4,0.0,6.6,0.0,0.0,0,14.5,2,0,0,0,2.3,784,14.5,11.7,9.2,-0.8,85,780,14.5,35.3,2.0,55.5,9.4,230,1,15,508,0.0,3040,0,0,751.8,1,92,5.3,4.1,4.1,5.3,751.5,1,0,5,5.0,-0.4,2,4.0,0.0,0.0,0,-2.4,55,I,2,0
76.8,0.0,6.6,1.6,0.0,0,14.9,2,0,0,0,2.3,703,17.2,11.7,11.5,-5.6,85,670,17.2,42.7,2.0,54.3,12.6,230,1,15,508,0.0,3040,0,0,0.0,1,92,1.8,1.2,1.2,1.9,0.0,1,0,5,0.0,-0.3,2,15.5,0.0,0.0,0,-1.9,56,I,2,0
294.4,0.0,6.6,0.8,0.0,0,14.5,2,0,0,0,2.3,649,18.0,11.7,12.1,-2.3,85,640,18.0,42.7,2.0,53.9,12.2,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,16.8,0.0,0.0,0,-2.3,57,I,2,0
371.2,0.0,8.0,0.0,0.0,0,15.7,2,0,0,0,2.3,679,19.5,16.8,0.6,-7.9,85,650,19.5,51.0,2.0,53.9,0.6,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.7,0.0,0.0,0,-1.9,58,I,2,0
396.8,0.0,8.0,0.0,0.0,0,15.3,2,0,0,0,2.3,695,21.9,21.1,3.1,-5.6,85,670,21.9,52.9,2.0,54.3,3.3,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.9,0.0,0.0,0,-1.9,59,I,2,0
384.0,0.0,7.5,0.8,0.0,0,15.3,2,0,0,0,2.3,685,22.3,21.1,2.9,-6.0,85,670,22.3,53.7,2.0,53.9,3.1,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,18.0,0.0,0.0,0,-1.9,60,I,2,0
384.0,0.0,7.5,0.8,0.0,0,15.3,2,0,0,0,2.3,678,21.9,20.3,4.0,-5.3,86,670,22.3,53.3,2.0,53.9,4.6,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,18.5,0.0,0.0,0,-2.2,61,I,2,0
358.4,0.0,7.1,0.8,0.0,0,15.3,2,0,0,0,2.3,664,22.3,19.5,7.0,-4.9,86,670,22.3,52.5,2.0,53.9,7.0,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,18.9,0.0,0.0,0,-1.9,62,I,2,0
358.4,0.0,7.1,0.0,0.0,0,14.9,2,0,0,0,2.3,657,22.3,18.8,7.1,-4.1,86,670,22.3,51.4,2.0,53.9,8.2,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,19.1,0.0,0.0,0,-2.0,63,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,655,22.3,18.0,9.2,-2.6,86,670,22.3,50.2,2.0,53.9,9.6,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.4,0.0,0.0,0,-1.4,64,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,655,22.3,17.2,12.4,-2.6,86,670,22.3,50.2,2.0,53.9,12.6,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,15.6,0.0,0.0,0,-1.5,65,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,655,22.7,16.8,13.4,-2.3,86,670,22.7,51.0,2.0,53.9,13.4,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.3,0.0,0.0,0,-1.4,66,I,2,0
345.6,0.0,7.1,0.0,0.0,0,14.9,2,0,0,0,2.3,659,22.3,16.4,12.8,-3.4,87,670,22.3,51.4,2.0,53.9,13.0,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.5,0.0,0.0,0,-1.5,67,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,662,22.3,16.4,14.1,-3.8,87,670,22.3,51.4,2.0,53.9,14.2,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.6,0.0,0.0,0,-1.2,68,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,664,22.3,16.4,13.3,-3.4,87,670,22.3,51.4,2.0,53.9,13.6,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.6,0.0,0.0,0,-1.2,69,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,662,22.7,16.4,13.6,-3.4,87,670,22.7,51.8,2.0,53.9,13.4,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.6,0.0,0.0,0,-1.2,70,I,2,0
345.6,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,666,22.7,16.4,12.7,-3.4,87,670,22.7,51.8,2.0,53.9,13.1,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.6,0.0,0.0,0,-1.2,71,I,2,0
358.4,0.0,7.1,-0.8,0.0,0,14.9,2,0,0,0,2.3,665,22.7,16.4,14.2,-3.8,87,670,22.7,52.2,2.0,53.9,14.2,230,1,15,508,0.0,3040,0,1,0.0,1,92,0.0,0.0,0.0,0.0,0.0,1,0,5,0.0,-0.2,2,17.7,0.0,0.0,0,-1.6,72,I,2,0
